strategy,trend_ma,slope_lb,yellow_cap,red_dd,red_target,rec_fast_ma,rec_fast_days,rec_mid_ma,release_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,InvestedDayPct,AvgWeight,TradeCount,ActualEra_CAGR,ActualEra_MDD
V2_M180_S40_YC15_RD15_RT0_RF40x5_RM100_RL200,180,40,0.15,-0.15,0.0,40,5,100,200,0.049013434512277465,-0.3612898453602912,0.1356623640041682,3.681350818491441,2733,-0.2944362422119913,-0.3612898453602912,0.14087721076801785,-0.10468960743281042,0.0018368852408525704,0.0,0.013030921987400301,-0.07140640611539806,1.6270370922540107,-0.08974811266286686,0.18593111500291887,0.04454381619434086,316,0.06100834312967751,-0.08974811266286686
V2_M180_S40_YC15_RD15_RT0_RF40x5_RM120_RL180,180,40,0.15,-0.15,0.0,40,5,120,180,0.060391353686356064,-0.08974811266286709,0.6728983138978335,4.938722442304724,2422,0.09245782373841394,-0.056232831859646226,0.025521542008404063,-0.08332653734173845,0.001836885240850572,0.0,0.012638834839089563,-0.04369817460625336,1.6265228473442819,-0.08974811266286709,0.18534734384121423,0.03782223347461713,304,0.0609956076236402,-0.08974811266286709
V2_M180_S40_YC15_RD15_RT0_RF40x5_RM120_RL200,180,40,0.15,-0.15,0.0,40,5,120,200,0.048250593966477684,-0.37911158477415663,0.12727280279557113,3.6091275782456704,2782,-0.31989824247289733,-0.37911158477415663,0.12401186135818731,-0.10468960743281042,0.001836885240850794,0.0,0.04579872610119051,-0.041372212309134015,1.7120120273426127,-0.08974811266286697,0.18855808523058962,0.04513090153905878,319,0.0630812987742837,-0.08974811266286697
V2_M180_S40_YC15_RD15_RT0_RF60x3_RM100_RL180,180,40,0.15,-0.15,0.0,60,3,100,180,0.06033033273650723,-0.08974811266286686,0.6722184004373922,4.930987553780343,411,0.10861448857490119,-0.04383855446852092,-0.024384291839779193,-0.06700781334897188,0.0018368852408510161,0.0,0.013487626495233496,-0.05723043655532212,1.6224515175648513,-0.08974811266286686,0.18009340338587274,0.037119365413782426,279,0.060894696613898125,-0.08974811266286686
V2_M180_S40_YC15_RD15_RT0_RF60x3_RM100_RL200,180,40,0.15,-0.15,0.0,60,3,100,200,0.0501047530008456,-0.346000110199673,0.14481137873606653,3.7870984230720968,2733,-0.26628066736818934,-0.346000110199673,0.10515755695207285,-0.10468960965647933,0.0018368852408516823,0.0,0.03552725683224489,-0.05723043655532345,1.6768578976527655,-0.0897481126628672,0.18899591360186807,0.04507023672643677,293,0.06223121584825386,-0.0897481126628672
V2_M180_S40_YC15_RD15_RT0_RF60x3_RM120_RL180,180,40,0.15,-0.15,0.0,60,3,120,180,0.06208739143074471,-0.08974811266286686,0.6917960677788522,5.158446588771085,2422,0.1194507192877916,-0.05430625988862847,0.03211757620283362,-0.07722471665679198,0.0018368852408510161,0.0,0.029185386335593755,-0.03510707799073087,1.6630702809710454,-0.08974811266286686,0.19308231173380036,0.039157933049401385,290,0.06189494535500373,-0.08974811266286686
V2_M180_S40_YC15_RD15_RT0_RF60x3_RM120_RL200,180,40,0.15,-0.15,0.0,60,3,120,200,0.05002493989408663,-0.3615011028791131,0.13838115429156825,3.77926647682929,2741,-0.30309400957257515,-0.3615011028791131,0.13124137372703037,-0.10468960743281053,0.0018368852408530145,0.0,0.06288711129941338,-0.0334150508074772,1.7475836482555143,-0.08974811266286709,0.19235259778166958,0.04576677404844099,305,0.06393101323079886,-0.08974811266286709
V2_M180_S40_YC15_RD15_RT0_RF60x5_RM100_RL180,180,40,0.15,-0.15,0.0,60,5,100,180,0.05340149314440157,-0.08974761404820719,0.5950185273529098,4.1246210888396515,2496,0.08539286448079841,-0.07129615513367227,0.01006813990437605,-0.08027062652179295,0.0018368852408521263,0.0,0.017277811024189793,-0.05644547132101252,1.2416223786680374,-0.08974761404820719,0.15309398715703446,0.031730417743516884,255,0.050737161260244745,-0.08974761404820719
V2_M180_S40_YC15_RD15_RT0_RF60x5_RM100_RL200,180,40,0.15,-0.15,0.0,60,5,100,200,0.04371278453388583,-0.35729407811792036,0.12234399395631455,3.2068983181381077,2934,-0.27312001917138673,-0.35729407811792036,0.1070743261122229,-0.10468960743281042,0.0018368852408514602,0.0,0.03939986394214334,-0.05644547132101285,1.2891796213701285,-0.08974753822528037,0.159369527145359,0.03932859901896849,267,0.05209052603001196,-0.08974753822528037
V2_M180_S40_YC15_RD15_RT0_RF60x5_RM120_RL180,180,40,0.15,-0.15,0.0,60,5,120,180,0.05550929864129728,-0.09788653228224564,0.5670779968100411,4.355411192658433,2496,0.14328827725199367,-0.05430625988862903,-0.009278056571767723,-0.09788653228224564,0.0018368852408514602,0.0,0.0406195148771733,-0.03510707799073076,1.2910663175947454,-0.08974761406590936,0.15834792761237595,0.032477790979984565,259,0.052143670855764324,-0.08974761406590936
V2_M180_S40_YC15_RD15_RT0_RF60x5_RM120_RL200,180,40,0.15,-0.15,0.0,60,5,120,200,0.04408146123968493,-0.3668073702777148,0.12017605100549167,3.2378952091285447,2783,-0.28825410938207796,-0.3668073702777148,0.08587013544377009,-0.10559886608722069,0.0018368852408512382,0.0,0.07469566203978006,-0.0334150508074772,1.4065456285689648,-0.08974811266286709,0.15455341506129597,0.03937389615153572,268,0.05532075106676815,-0.08974811266286709
V2_M180_S40_YC15_RD15_RT15_RF40x3_RM100_RL180,180,40,0.15,-0.15,0.15,40,3,100,180,0.05428882253097189,-0.33057232277876536,0.16422676307146422,4.220304354139865,2840,-0.23107557488844543,-0.33057232277876536,-0.02685627389778844,-0.22359339303972492,0.0018368852408510161,0.0,0.04347904567209504,-0.1010114694679689,1.8915576655344761,-0.1010114694679689,0.3197606538237011,0.0555782458487755,234,0.06726791079862626,-0.1010114694679689
V2_M180_S40_YC15_RD15_RT15_RF40x3_RM100_RL200,180,40,0.15,-0.15,0.15,40,3,100,200,0.04267166368280395,-0.5032764085248478,0.08478772889013168,3.120900538430257,6459,-0.44958732756206854,-0.5032764085248478,0.06507884411857678,-0.2235933930397238,0.0018368852408521263,0.0,0.06617057079656252,-0.1010114694679698,1.880486735140975,-0.1010114694679698,0.30443666082895504,0.05896618079461072,249,0.06701691810951993,-0.1010114694679698
V2_M180_S40_YC15_RD15_RT15_RF40x3_RM120_RL180,180,40,0.15,-0.15,0.15,40,3,120,180,0.054916231466939136,-0.3180931252997178,0.17264199411790263,4.289246294834268,2845,-0.21527240035037953,-0.3180931252997178,-0.029121291727746912,-0.2254005000074757,0.0018368852408514602,0.0,0.04727547019258571,-0.09774073574781794,1.9020778388617439,-0.09774073574781794,0.31932282545242263,0.05515081712578311,232,0.0675055826286548,-0.09774073574781794
V2_M180_S40_YC15_RD15_RT15_RF40x3_RM120_RL200,180,40,0.15,-0.15,0.15,40,3,120,200,0.04227309093828069,-0.5002009525722666,0.08451221598218224,3.088569612723012,6565,-0.45706873372917634,-0.5002009525722666,0.06259984486334558,-0.2254005000074759,0.0018368852408512382,0.0,0.07004955247308597,-0.09774073574781827,1.8909666297948977,-0.09774073574781827,0.30443666082895504,0.058870972857992226,247,0.06725453404553017,-0.09774073574781827
V2_M180_S40_YC15_RD15_RT15_RF40x5_RM100_RL180,180,40,0.15,-0.15,0.15,40,5,100,180,0.05515324322039916,-0.34395961892233107,0.16034801815748384,4.315571266480484,2835,-0.25192840432941777,-0.34395961892233107,-0.02153339882093508,-0.21845500077718394,0.0018368852408510161,0.0,0.05632806176009786,-0.09993674275793685,1.93660934123877,-0.09993674275793685,0.3222416812609457,0.05654600416337283,219,0.06828007417745607,-0.09993674275793685
V2_M180_S40_YC15_RD15_RT15_RF40x5_RM100_RL200,180,40,0.15,-0.15,0.15,40,5,100,200,0.04238253201800579,-0.5123412138355206,0.08272325331924608,3.0974148410090523,6579,-0.46451423221694377,-0.5123412138355206,0.07090458340269157,-0.2184550007771836,0.0018368852408519043,0.0,0.07929903931848226,-0.09993674275793785,1.9289912991387768,-0.09993674275793785,0.3045826036193812,0.0588791178551676,234,0.06810995026220357,-0.09993674275793785
V2_M180_S40_YC15_RD15_RT15_RF40x5_RM120_RL180,180,40,0.15,-0.15,0.15,40,5,120,180,0.055053696648744044,-0.33537810348109154,0.16415411762815918,4.304495695330113,2838,-0.24072149698549683,-0.33537810348109154,-0.023870430491038763,-0.22032169240732646,0.0018368852408519043,0.0,0.060716316152193306,-0.09619765195391494,1.9047844250224388,-0.09619765195391494,0.3188849970811442,0.055337881847679314,219,0.06756659903589979,-0.09619765195391494
V2_M180_S40_YC15_RD15_RT15_RF40x5_RM120_RL200,180,40,0.15,-0.15,0.15,40,5,120,200,0.04179199810360412,-0.5120005203853322,0.08162491333436814,3.0499745501400137,6602,-0.47467625800603686,-0.5120005203853322,0.06834676699479436,-0.22032169240732724,0.0018368852408516823,0.0,0.08378272097111639,-0.09619765195391439,1.9411590710631943,-0.09619765195391439,0.3045826036193812,0.0588082360198525,234,0.06838147994717847,-0.09619765195391439
V2_M180_S40_YC15_RD15_RT15_RF60x3_RM100_RL180,180,40,0.15,-0.15,0.15,60,3,100,180,0.05889203415008826,-0.23732646220896547,0.2481477775463317,4.752014510743399,1756,-0.13763507359464333,-0.23732646220896547,-0.03553735562848126,-0.2132681932125381,0.0018368852408516823,0.0,0.045726765260649005,-0.09925662813665892,1.9002003154655598,-0.09925662813665892,0.3153823701109165,0.05503726555177194,201,0.06746322495802048,-0.09925662813665892
V2_M180_S40_YC15_RD15_RT15_RF60x3_RM100_RL200,180,40,0.15,-0.15,0.15,60,3,100,200,0.04643108328535317,-0.46572882060124876,0.09969553360561056,3.442330265623106,5545,-0.3895350496255997,-0.46572882060124876,0.05557764070183291,-0.21326819321253687,0.0018368852408519043,0.0,0.06846716935947184,-0.09925662813665892,1.8903986973521962,-0.09925662813665892,0.29874489200233506,0.058200531886894294,219,0.06724167776438783,-0.09925662813665892
V2_M180_S40_YC15_RD15_RT15_RF60x3_RM120_RL180,180,40,0.15,-0.15,0.15,60,3,120,180,0.057831215675330006,-0.2508097241075692,0.23057804429674708,4.624039658473494,1928,-0.1498590900320096,-0.2508097241075692,-0.02791470799234852,-0.2070502444072867,0.001836885240850794,0.0,0.04572676526064856,-0.09925662813665792,1.9002003154655664,-0.09925662813665792,0.313922942206655,0.054781248675284416,211,0.06746322495802048,-0.09925662813665792
V2_M180_S40_YC15_RD15_RT15_RF60x3_RM120_RL200,180,40,0.15,-0.15,0.15,60,3,120,200,0.04538161053180301,-0.474899946248322,0.09556036148311811,3.3495267593647844,5684,-0.4118110781835115,-0.474899946248322,0.06392041732942588,-0.20705024440728748,0.0018368852408512382,0.0,0.06846716935947317,-0.09925662813665836,1.8903986973521838,-0.09925662813665836,0.29874489200233506,0.058422212309543656,226,0.06724167776438739,-0.09925662813665836
V2_M180_S40_YC15_RD15_RT15_RF60x5_RM100_RL180,180,40,0.15,-0.15,0.15,60,5,100,180,0.05257944883589993,-0.23655912686767522,0.22226768221591997,4.037844952949364,2945,-0.13610732163658412,-0.23655912686767522,-0.027587770958700353,-0.20959126884814216,0.001836885240850794,0.0,0.05885690786536224,-0.09894456460003698,1.4634752865592957,-0.09894456460003698,0.28064798598949214,0.04825000648590675,189,0.0568346854052979,-0.09894456460003698
V2_M180_S40_YC15_RD15_RT15_RF60x5_RM100_RL200,180,40,0.15,-0.15,0.15,60,5,100,200,0.0410683987085676,-0.4651912837162375,0.08828282073663907,2.9927982792461023,5530,-0.3884535596499493,-0.4651912837162375,0.06427824085390421,-0.20959126884814183,0.0018368852408510161,0.0,0.08188284042020899,-0.09894456460003731,1.4935049594814882,-0.09894456460003731,0.26911850554582606,0.05240480904657116,203,0.05762008525386397,-0.09894456460003731
V2_M180_S40_YC15_RD15_RT15_RF60x5_RM120_RL180,180,40,0.15,-0.15,0.15,60,5,120,180,0.051711509440681924,-0.24990189073427171,0.20692724368247517,3.9481334835299817,1924,-0.1455536812910232,-0.24990189073427171,-0.019826203372231732,-0.20328241072752928,0.0018368852408521263,0.0,0.05885690786536335,-0.09894456460003731,1.4613366721410839,-0.09894456460003731,0.27860478692352597,0.04777977576406855,198,0.056778409555406695,-0.09894456460003731
V2_M180_S40_YC15_RD15_RT15_RF60x5_RM120_RL200,180,40,0.15,-0.15,0.15,60,5,120,200,0.04078690312411348,-0.47264392762593255,0.08629520182134597,2.9708356398322984,5554,-0.40883228526148296,-0.47264392762593255,0.0727730615179143,-0.20328241072752928,0.0018368852408512382,0.0,0.08188284042020855,-0.09894456460003742,1.5352548687608607,-0.09894456460003742,0.2618213660245184,0.05206587151911913,207,0.05869739132613794,-0.09894456460003742
V2_M180_S40_YC15_RD20_RT0_RF40x3_RM100_RL180,180,40,0.15,-0.2,0.0,40,3,100,180,0.03219250005930463,-0.09407310066127317,0.3422072817097782,2.3702601742952063,2869,0.07815496960252633,-0.07923176023923117,0.001342497527332176,-0.09407310066127317,0.001836885240850572,0.0,0.0008596267414693326,-0.06730634524413937,0.4564734211954895,-0.06730634524413937,0.07399299474605954,0.013105146220860906,287,0.0233226725394311,-0.06730634524413937
V2_M180_S40_YC15_RD20_RT0_RF40x3_RM100_RL200,180,40,0.15,-0.2,0.0,40,3,100,200,0.02459267169416801,-0.34894249039557534,0.07047772160475144,1.9381219105846896,3098,-0.2813002542043501,-0.34894249039557534,0.1343003387332231,-0.11508793829054442,0.0018368852408512382,0.0,0.02262464450385182,-0.06730634524413881,0.4881463641694892,-0.06730634524413881,0.08231173380035026,0.02076003083173522,299,0.024673371917038223,-0.06730634524413881
V2_M180_S40_YC15_RD20_RT0_RF40x3_RM120_RL180,180,40,0.15,-0.2,0.0,40,3,120,180,0.034868770884048716,-0.08024707697263567,0.4345176447478455,2.5434659619916618,2496,0.09984035919798684,-0.05797823114798861,0.08764480531712948,-0.08024707697263567,0.0018368852408512382,0.0,0.0051135411634672945,-0.04881992632265708,0.46266381306078097,-0.04881992632265708,0.08391710449503795,0.014686447744795378,286,0.023588816765144127,-0.04881992632265708
V2_M180_S40_YC15_RD20_RT0_RF40x3_RM120_RL200,180,40,0.15,-0.2,0.0,40,3,120,200,0.025201688954254342,-0.36745484922725546,0.06858445059917594,1.9697449837336984,3090,-0.31530229814263344,-0.36745484922725546,0.19210139625819012,-0.1046896074328103,0.0018368852408523484,0.0,0.038027009010414003,-0.04650642139105965,0.5105602311374378,-0.04650642139105965,0.08260361938120257,0.020999302042054944,299,0.025613006745093925,-0.04650642139105965
V2_M180_S40_YC15_RD20_RT0_RF40x5_RM100_RL180,180,40,0.15,-0.2,0.0,40,5,100,180,0.03173731674952762,-0.09790835004089293,0.32415332028649285,2.341955004037579,2496,0.058449062046652456,-0.06927923228648947,0.04854693341686134,-0.09790835004089293,0.0018368852408510161,0.0,-0.0024684372055213677,-0.06259926381214886,0.4516303477481107,-0.06259926381214886,0.07822533566841798,0.01381430651280551,257,0.0231137123700782,-0.06259926381214886
V2_M180_S40_YC15_RD20_RT0_RF40x5_RM100_RL200,180,40,0.15,-0.2,0.0,40,5,100,200,0.024266011892503103,-0.3612898453602912,0.06716494306200099,1.921362270103052,3090,-0.2944362422119913,-0.3612898453602912,0.14924859407941016,-0.10562049732183931,0.0018368852408512382,0.0,0.019224207399840765,-0.06602045438929627,0.4831979716775645,-0.06602045438929627,0.08026853473438413,0.020453514658695698,270,0.02446413593793495,-0.06602045438929627
V2_M180_S40_YC15_RD20_RT0_RF40x5_RM120_RL180,180,40,0.15,-0.2,0.0,40,5,120,180,0.03400453188176744,-0.09153996912122231,0.37147196146348654,2.486241926026033,2496,0.09245782373841394,-0.056232831859646226,0.05594922594939278,-0.09153996912122231,0.0018368852408514602,0.0,0.01882972317996523,-0.03815151188849075,0.482623909375536,-0.039196148952286625,0.0818739054290718,0.014379944897186888,258,0.02443982009797585,-0.039196148952286625
V2_M180_S40_YC15_RD20_RT0_RF40x5_RM120_RL200,180,40,0.15,-0.2,0.0,40,5,120,200,0.024345523119776447,-0.37911158477415663,0.0642173019700242,1.9254287792014915,3090,-0.31989824247289733,-0.37911158477415663,0.15736179723213395,-0.10468960743281042,0.0018368852408516823,0.0,0.0521923413938048,-0.03581205873731941,0.5311739411598673,-0.03919614895228607,0.08056042031523643,0.020692799194446457,271,0.026465692972844845,-0.03919614895228607
V2_M180_S40_YC15_RD20_RT0_RF60x3_RM100_RL180,180,40,0.15,-0.2,0.0,60,3,100,180,0.03307242502386032,-0.09943488364909847,0.33260384897287676,2.4259146216686114,3316,0.10861448857490119,-0.04383855446852092,-0.023921269945980206,-0.09943488364909847,0.0018368852408521263,0.0,0.02200048420413192,-0.04960781172083217,0.48723807207455394,-0.04960781172083217,0.07034442498540572,0.012554772474923787,242,0.02463501501838583,-0.04960781172083217
V2_M180_S40_YC15_RD20_RT0_RF60x3_RM100_RL200,180,40,0.15,-0.2,0.0,60,3,100,200,0.025195941935066024,-0.346000110199673,0.07282061823773903,1.9694442612702925,3090,-0.26628066736818934,-0.346000110199673,0.10568205870074676,-0.12032534369451131,0.0018368852408516823,0.0,0.04422523790339361,-0.04960781172083306,0.519580033115568,-0.04960781172083306,0.07866316403969643,0.020209657085798097,254,0.025987446577070417,-0.04960781172083306
V2_M180_S40_YC15_RD20_RT0_RF60x3_RM120_RL180,180,40,0.15,-0.2,0.0,60,3,120,180,0.03578680604407625,-0.08549282100576272,0.4185942822224103,2.6056411002740685,2496,0.1194507192877916,-0.05430625988862847,0.06020363955921737,-0.08549282100576272,0.0018368852408516823,0.0,0.037830098437555915,-0.03510707799073076,0.5102736824466252,-0.039196148952286625,0.08085230589608873,0.01422364624103211,249,0.025601076859524285,-0.039196148952286625
V2_M180_S40_YC15_RD20_RT0_RF60x3_RM120_RL200,180,40,0.15,-0.2,0.0,60,3,120,200,0.026111148417192753,-0.3615011028791131,0.07222978909119508,2.0178954872493198,3090,-0.30309400957257515,-0.3615011028791131,0.16202480153256205,-0.10468960743281042,0.0018368852408514602,0.0,0.07181490331440243,-0.026105943978377733,0.5597291342453985,-0.03919614895228607,0.07953882078225336,0.02053650053829168,262,0.027629246168530353,-0.03919614895228607
V2_M180_S40_YC15_RD20_RT0_RF60x5_RM100_RL180,180,40,0.15,-0.2,0.0,60,5,100,180,0.032476444397520954,-0.11223673457455607,0.28935663996842015,2.388083594413703,3413,0.08539286448079841,-0.07129615513367227,0.01390269328320115,-0.11223673457455607,0.0018368852408521263,0.0,0.025822504643801203,-0.0488164997654128,0.4927999621107886,-0.0488164997654128,0.07589025102159953,0.013468203650985939,227,0.024869547873096254,-0.0488164997654128
V2_M180_S40_YC15_RD20_RT0_RF60x5_RM100_RL200,180,40,0.15,-0.2,0.0,60,5,100,200,0.025173926834743066,-0.35729407811792036,0.07045716225510665,1.96829269319452,3090,-0.27312001917138673,-0.35729407811792036,0.11127714712012504,-0.11982638586318761,0.0018368852408514602,0.0,0.04813037323803693,-0.048816499765413024,0.525262873814808,-0.048816499765413024,0.07764156450671336,0.02005646915522584,241,0.02622228899531276,-0.048816499765413024
V2_M180_S40_YC15_RD20_RT0_RF60x5_RM120_RL180,180,40,0.15,-0.2,0.0,60,5,120,180,0.035577657822720266,-0.10596950591660736,0.33573486556328835,2.591348774675113,3084,0.14328827725199367,-0.05430625988862903,0.021060412309422016,-0.10596950591660736,0.0018368852408516823,0.0,0.04936026871339694,-0.035107077990730984,0.5270526453500428,-0.039196148952286736,0.07895504962054875,0.013939165747470278,226,0.026296080944272715,-0.039196148952286736
V2_M180_S40_YC15_RD20_RT0_RF60x5_RM120_RL200,180,40,0.15,-0.2,0.0,60,5,120,200,0.025903953924703238,-0.3668073702777148,0.07062004753364418,2.0068270329923372,3090,-0.28825410938207796,-0.3668073702777148,0.11912228811052028,-0.11361273689468043,0.0018368852408510161,0.0,0.08372264077355251,-0.026105943978377955,0.5770575413990413,-0.039196148952286514,0.07764156450671336,0.020252020044729847,239,0.02832562465311672,-0.039196148952286514
V2_M180_S40_YC15_RD20_RT15_RF40x3_RM100_RL180,180,40,0.15,-0.2,0.15,40,3,100,180,0.026725264423896,-0.33057232277876536,0.08084543859947348,2.05104847364143,3548,-0.23107557488844543,-0.33057232277876536,-0.01476758943310652,-0.2162692672278873,0.0018368852408510161,0.0,0.04299496568608041,-0.10106553274086716,0.6267932419055056,-0.10106553274086716,0.20680093403385874,0.030576820704046014,202,0.03028518513519285,-0.10106553274086716
