strategy,exit_ma,exit_slope,exit_dd,resume_ma,level_mult,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V10_X120S30D12_R60L1p00,120,30,-0.12,60,1.0,0.22711589785892916,-0.6992207245312605,0.32481288081268156,263.6026981217967,2165,-0.2517738759391892,-0.40045091868371596,-0.21939675266850545,-0.5294097505121866,0.6475388370201061,-0.6992207245312605,-0.19190540191030792,-0.4749257198283683,125.5603427625245,-0.6992207245312605,0.3455458892929959,-0.6992207245312605,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.863025502931191,0.3771264495477687,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D12_R60L1p02,120,30,-0.12,60,1.02,0.22711589785892916,-0.6992207245312605,0.32481288081268156,263.6026981217967,2165,-0.2517738759391892,-0.40045091868371596,-0.21939675266850545,-0.5294097505121866,0.6475388370201061,-0.6992207245312605,-0.19190540191030792,-0.4749257198283683,125.5603427625245,-0.6992207245312605,0.3455458892929959,-0.6992207245312605,43,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.863025502931191,0.3771264495477687,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D12_R80L0p98,120,30,-0.12,80,0.98,0.1830707275534622,-0.8591360937425453,0.2130869938847226,97.40263226715913,3625,-0.2517738759391892,-0.40045091868371596,-0.6399005119267122,-0.7927132113407902,0.6475388370201061,-0.6992207245312605,-0.19190540191030703,-0.47492571982836784,117.10448779426874,-0.6992207245312605,0.339853155556858,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.664180213582268,0.35771425101981247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D12_R80L1p00,120,30,-0.12,80,1.0,0.1830707275534622,-0.8591360937425453,0.2130869938847226,97.40263226715913,3625,-0.2517738759391892,-0.40045091868371596,-0.6399005119267122,-0.7927132113407902,0.6475388370201061,-0.6992207245312605,-0.19190540191030703,-0.47492571982836784,117.10448779426874,-0.6992207245312605,0.339853155556858,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.664180213582268,0.35771425101981247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D12_R80L1p02,120,30,-0.12,80,1.02,0.1830707275534622,-0.8591360937425453,0.2130869938847226,97.40263226715913,3625,-0.2517738759391892,-0.40045091868371596,-0.6399005119267122,-0.7927132113407902,0.6475388370201061,-0.6992207245312605,-0.19190540191030703,-0.47492571982836784,117.10448779426874,-0.6992207245312605,0.339853155556858,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.664180213582268,0.35771425101981247,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D12_R100L0p98,120,30,-0.12,100,0.98,0.19911812971675058,-0.8326398296681168,0.23914076966041534,140.58523483818774,3481,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201061,-0.6992207245312605,-0.19190540191030758,-0.4749257198283682,142.4772472807307,-0.6992207245312605,0.35593598163096773,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931847,0.373260777543733,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D12_R100L1p00,120,30,-0.12,100,1.0,0.19911812971675058,-0.8326398296681168,0.23914076966041534,140.58523483818774,3481,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201061,-0.6992207245312605,-0.19190540191030758,-0.4749257198283682,142.4772472807307,-0.6992207245312605,0.35593598163096773,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931847,0.373260777543733,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D12_R100L1p02,120,30,-0.12,100,1.02,0.19911812971675058,-0.8326398296681168,0.23914076966041534,140.58523483818774,3481,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201061,-0.6992207245312605,-0.19190540191030758,-0.4749257198283682,142.4772472807307,-0.6992207245312605,0.35593598163096773,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.823428201931847,0.373260777543733,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D15_R60L0p98,120,30,-0.15,60,0.98,0.25456975224060785,-0.6992207245312605,0.3640763829065061,481.5856645312115,2122,-0.2517738759391892,-0.40045091868371596,-0.21939675266850645,-0.5294097505121869,0.6475388370201065,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,201.79402254456042,-0.6992207245312605,0.3850097918042461,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1193426639403805,0.4021493184923854,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D15_R60L1p00,120,30,-0.15,60,1.0,0.25456975224060785,-0.6992207245312605,0.3640763829065061,481.5856645312115,2122,-0.2517738759391892,-0.40045091868371596,-0.21939675266850645,-0.5294097505121869,0.6475388370201065,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,201.79402254456042,-0.6992207245312605,0.3850097918042461,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1193426639403805,0.4021493184923854,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D15_R60L1p02,120,30,-0.15,60,1.02,0.25456975224060785,-0.6992207245312605,0.3640763829065061,481.5856645312115,2122,-0.2517738759391892,-0.40045091868371596,-0.21939675266850645,-0.5294097505121869,0.6475388370201065,-0.6992207245312605,-0.21690790879756006,-0.4911715570575056,201.79402254456042,-0.6992207245312605,0.3850097918042461,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1193426639403805,0.4021493184923854,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D15_R80L0p98,120,30,-0.15,80,0.98,0.21223719022939136,-0.8393924639019719,0.25284619454741425,189.08208887294427,3405,-0.2517738759391892,-0.40045091868371596,-0.6399005119267128,-0.7927132113407905,0.6475388370201063,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,200.08510685031507,-0.6992207245312605,0.3842913432101678,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.910016767402528,0.38171395452706236,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D15_R80L1p00,120,30,-0.15,80,1.0,0.21223719022939136,-0.8393924639019719,0.25284619454741425,189.08208887294427,3405,-0.2517738759391892,-0.40045091868371596,-0.6399005119267128,-0.7927132113407905,0.6475388370201063,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,200.08510685031507,-0.6992207245312605,0.3842913432101678,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.910016767402528,0.38171395452706236,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D15_R80L1p02,120,30,-0.15,80,1.02,0.21223719022939136,-0.8393924639019719,0.25284619454741425,189.08208887294427,3405,-0.2517738759391892,-0.40045091868371596,-0.6399005119267128,-0.7927132113407905,0.6475388370201063,-0.6992207245312605,-0.21690790879755983,-0.49117155705750537,200.08510685031507,-0.6992207245312605,0.3842913432101678,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.910016767402528,0.38171395452706236,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D15_R100L0p98,120,30,-0.15,100,0.98,0.21879561258545932,-0.8149971737070278,0.2684618053216847,219.01485106277383,2654,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201065,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,201.204415898565,-0.6992207245312605,0.38476255842248563,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.0776582943518065,0.39807989718190023,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D15_R100L1p00,120,30,-0.15,100,1.0,0.21879561258545932,-0.8149971737070278,0.2684618053216847,219.01485106277383,2654,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201065,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,201.204415898565,-0.6992207245312605,0.38476255842248563,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.0776582943518065,0.39807989718190023,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D15_R100L1p02,120,30,-0.15,100,1.02,0.21879561258545932,-0.8149971737070278,0.2684618053216847,219.01485106277383,2654,-0.2517738759391892,-0.40045091868371596,-0.6321009882336046,-0.7882235125965179,0.6475388370201065,-0.6992207245312605,-0.2169079087975596,-0.49117155705750537,201.204415898565,-0.6992207245312605,0.38476255842248563,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.0776582943518065,0.39807989718190023,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R60L0p98,120,30,-0.18,60,0.98,0.3032706408100785,-0.7126457496284333,0.42555595254472633,1358.8236200234708,979,-0.2517738759391892,-0.40045091868371596,-0.23664384083085088,-0.5396803053883231,0.6475388370201061,-0.6992207245312605,-0.20603495760967538,-0.49034666595960474,313.89063575982675,-0.7126457496284333,0.42288588323836596,-0.7126457496284333,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064796,0.3654729070307547,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R60L1p00,120,30,-0.18,60,1.0,0.3032706408100785,-0.7126457496284333,0.42555595254472633,1358.8236200234708,979,-0.2517738759391892,-0.40045091868371596,-0.23664384083085088,-0.5396803053883231,0.6475388370201061,-0.6992207245312605,-0.20603495760967538,-0.49034666595960474,313.89063575982675,-0.7126457496284333,0.42288588323836596,-0.7126457496284333,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064796,0.3654729070307547,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R60L1p02,120,30,-0.18,60,1.02,0.3032706408100785,-0.7126457496284333,0.42555595254472633,1358.8236200234708,979,-0.2517738759391892,-0.40045091868371596,-0.23664384083085088,-0.5396803053883231,0.6475388370201061,-0.6992207245312605,-0.20603495760967538,-0.49034666595960474,313.89063575982675,-0.7126457496284333,0.42288588323836596,-0.7126457496284333,22,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.743654581064796,0.3654729070307547,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R80L0p98,120,30,-0.18,80,0.98,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R80L1p00,120,30,-0.18,80,1.0,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R80L1p02,120,30,-0.18,80,1.02,0.2640461042123674,-0.7969332066724248,0.33132777251795725,591.1338943204674,1170,-0.2517738759391892,-0.40045091868371596,-0.6472315057079496,-0.7969332066724248,0.6475388370201063,-0.6992207245312605,-0.20603495760967583,-0.49034666595960474,295.4284905136302,-0.7179610774225003,0.4176245493149915,-0.7179610774225003,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.549690274857753,0.34653721269393134,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S30D18_R100L0p98,120,30,-0.18,100,0.98,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D18_R100L1p00,120,30,-0.18,100,1.0,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S30D18_R100L1p02,120,30,-0.18,100,1.02,0.2652946280800521,-0.7927541676015646,0.3346493010345021,607.244498230584,1170,-0.2517738759391892,-0.40045091868371596,-0.639971661316568,-0.7927541676015646,0.6475388370201058,-0.6992207245312605,-0.20603495760967483,-0.49034666595960474,297.3669910485082,-0.7254892331683095,0.41819122100479134,-0.7254892331683095,25,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.70502926064027,0.3617021242742615,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R60L0p98,120,40,-0.1,60,0.98,0.2271548025644754,-0.6992207245312605,0.32486852090483176,263.83041829611346,2127,-0.2517738759391892,-0.40045091868371596,-0.3060251107874097,-0.5816340537023866,0.6475388370201065,-0.6992207245312605,-0.1683966461399844,-0.49034666595960474,113.36977413291763,-0.6992207245312605,0.33721601694273606,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136208,0.3666556244956761,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R60L1p00,120,40,-0.1,60,1.0,0.2271548025644754,-0.6992207245312605,0.32486852090483176,263.83041829611346,2127,-0.2517738759391892,-0.40045091868371596,-0.3060251107874097,-0.5816340537023866,0.6475388370201065,-0.6992207245312605,-0.1683966461399844,-0.49034666595960474,113.36977413291763,-0.6992207245312605,0.33721601694273606,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136208,0.3666556244956761,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R60L1p02,120,40,-0.1,60,1.02,0.2271548025644754,-0.6992207245312605,0.32486852090483176,263.83041829611346,2127,-0.2517738759391892,-0.40045091868371596,-0.3060251107874097,-0.5816340537023866,0.6475388370201065,-0.6992207245312605,-0.1683966461399844,-0.49034666595960474,113.36977413291763,-0.6992207245312605,0.33721601694273606,-0.6992207245312605,46,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136208,0.3666556244956761,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R80L0p98,120,40,-0.1,80,0.98,0.16533692121262344,-0.9026487808890815,0.18316860855865957,64.55348166063538,3815,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201061,-0.6992207245312605,-0.16839664613998462,-0.49034666595960474,118.08128825067853,-0.6992207245312605,0.3405299709708849,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186801,0.347671569771603,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D10_R80L1p00,120,40,-0.1,80,1.0,0.16533692121262344,-0.9026487808890815,0.18316860855865957,64.55348166063538,3815,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201061,-0.6992207245312605,-0.16839664613998462,-0.49034666595960474,118.08128825067853,-0.6992207245312605,0.3405299709708849,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186801,0.347671569771603,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D10_R80L1p02,120,40,-0.1,80,1.02,0.16533692121262344,-0.9026487808890815,0.18316860855865957,64.55348166063538,3815,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201061,-0.6992207245312605,-0.16839664613998462,-0.49034666595960474,118.08128825067853,-0.6992207245312605,0.3405299709708849,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186801,0.347671569771603,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D10_R100L0p98,120,40,-0.1,100,0.98,0.17123848265571717,-0.8843371801528642,0.19363483352143732,74.07510472916448,3790,-0.2517738759391892,-0.40045091868371596,-0.8058879557564486,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.1683966461399834,-0.49034666595960474,114.0121563610193,-0.6992207245312605,0.33767531572631704,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450282,0.3628752114340517,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R100L1p00,120,40,-0.1,100,1.0,0.17123848265571717,-0.8843371801528642,0.19363483352143732,74.07510472916448,3790,-0.2517738759391892,-0.40045091868371596,-0.8058879557564486,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.1683966461399834,-0.49034666595960474,114.0121563610193,-0.6992207245312605,0.33767531572631704,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450282,0.3628752114340517,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D10_R100L1p02,120,40,-0.1,100,1.02,0.17123848265571717,-0.8843371801528642,0.19363483352143732,74.07510472916448,3790,-0.2517738759391892,-0.40045091868371596,-0.8058879557564486,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.1683966461399834,-0.49034666595960474,114.0121563610193,-0.6992207245312605,0.33767531572631704,-0.6992207245312605,49,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450282,0.3628752114340517,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D12_R60L0p98,120,40,-0.12,60,0.98,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R60L1p00,120,40,-0.12,60,1.0,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R60L1p02,120,40,-0.12,60,1.02,0.24961808471198843,-0.6992207245312605,0.35699468845024,432.40850677196454,1380,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023871,0.6475388370201065,-0.6992207245312605,-0.16839664613998473,-0.49034666595960474,179.7119286492548,-0.6992207245312605,0.3752542517649171,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.75576953013621,0.3666556244956764,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R80L0p98,120,40,-0.12,80,0.98,0.18260828668302898,-0.8990200386387702,0.20311926190157115,96.3709514965955,3654,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201063,-0.6992207245312605,-0.16839664613998417,-0.49034666595960474,170.38633621548888,-0.6992207245312605,0.37079383343857497,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186802,0.3476715697716031,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R80L1p00,120,40,-0.12,80,1.0,0.18260828668302898,-0.8990200386387702,0.20311926190157115,96.3709514965955,3654,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201063,-0.6992207245312605,-0.16839664613998417,-0.49034666595960474,170.38633621548888,-0.6992207245312605,0.37079383343857497,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186802,0.3476715697716031,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R80L1p02,120,40,-0.12,80,1.02,0.18260828668302898,-0.8990200386387702,0.20311926190157115,96.3709514965955,3654,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.8850086164890532,0.6475388370201063,-0.6992207245312605,-0.16839664613998417,-0.49034666595960474,170.38633621548888,-0.6992207245312605,0.37079383343857497,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.561309853186802,0.3476715697716031,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R100L0p98,120,40,-0.12,100,0.98,0.1888496310101777,-0.8836818078114331,0.21370772753361458,111.22681447427992,3598,-0.2517738759391892,-0.40045091868371596,-0.8058879557564489,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.16839664613998429,-0.49034666595960474,170.722460884069,-0.6992207245312605,0.3709585171338181,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450281,0.36287521143405166,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R100L1p00,120,40,-0.12,100,1.0,0.1888496310101777,-0.8836818078114331,0.21370772753361458,111.22681447427992,3598,-0.2517738759391892,-0.40045091868371596,-0.8058879557564489,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.16839664613998429,-0.49034666595960474,170.722460884069,-0.6992207245312605,0.3709585171338181,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450281,0.36287521143405166,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D12_R100L1p02,120,40,-0.12,100,1.02,0.1888496310101777,-0.8836818078114331,0.21370772753361458,111.22681447427992,3598,-0.2517738759391892,-0.40045091868371596,-0.8058879557564489,-0.8825179769577511,0.6475388370201065,-0.6992207245312605,-0.16839664613998429,-0.49034666595960474,170.722460884069,-0.6992207245312605,0.3709585171338181,-0.6992207245312605,40,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.717045563450281,0.36287521143405166,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D15_R60L0p98,120,40,-0.15,60,0.98,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D15_R60L1p00,120,40,-0.15,60,1.0,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D15_R60L1p02,120,40,-0.15,60,1.02,0.24854128296622058,-0.6992207245312605,0.3554546858330554,422.3737773218299,2164,-0.2517738759391892,-0.40045091868371596,-0.30602511078741,-0.5816340537023869,0.6475388370201061,-0.6992207245312605,-0.16839664613998362,-0.49034666595960474,199.06224783946348,-0.6992207245312605,0.38385857425987924,-0.6992207245312605,34,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.755769530136212,0.36665562449567657,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V10_X120S40D15_R80L0p98,120,40,-0.15,80,0.98,0.18352224386679428,-0.9109037151009186,0.20147271421158044,98.42020104197216,3790,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.885008616489053,0.6475388370201063,-0.6992207245312605,-0.16839664613998373,-0.49034666595960474,197.37635241281757,-0.6992207245312605,0.3831407228389263,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5613098531868035,0.3476715697716033,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D15_R80L1p00,120,40,-0.15,80,1.0,0.18352224386679428,-0.9109037151009186,0.20147271421158044,98.42020104197216,3790,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.885008616489053,0.6475388370201063,-0.6992207245312605,-0.16839664613998373,-0.49034666595960474,197.37635241281757,-0.6992207245312605,0.3831407228389263,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5613098531868035,0.3476715697716033,2023-02-03,2023-02-28,1.0,1.0,0
V10_X120S40D15_R80L1p02,120,40,-0.15,80,1.02,0.18352224386679428,-0.9109037151009186,0.20147271421158044,98.42020104197216,3790,-0.2517738759391892,-0.40045091868371596,-0.8100031652019053,-0.885008616489053,0.6475388370201063,-0.6992207245312605,-0.16839664613998373,-0.49034666595960474,197.37635241281757,-0.6992207245312605,0.3831407228389263,-0.6992207245312605,37,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,4.5613098531868035,0.3476715697716033,2023-02-03,2023-02-28,1.0,1.0,0
