strategy,soft_ma,soft_slope,soft_dd,soft_w,hard_ma,hard_slope,hard_dd,recover_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,TradeCount,InvestedDayPct,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
V9_SM110S30D10W35_HM150S20D30_R80,110,30,-0.1,0.35,150,20,-0.3,80,0.1978457984174553,-0.7983510087303343,0.24781806029418238,136.57842025329757,2009,-0.4816883701957184,-0.5178649487267093,-0.6745000364231757,-0.7983510087303343,0.4491543859381477,-0.6992207245312605,-0.31360399451881427,-0.5540016115158903,183.29724945830694,-0.6992207245312605,0.37691180121072354,-0.6992207245312605,63,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108489,0.4374786738521835,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W35_HM150S40D22_R80,110,30,-0.1,0.35,150,40,-0.22,80,0.2449862637928124,-0.6992207245312605,0.3503704269593051,390.81251394611115,1274,-0.420969623803363,-0.46138418653315694,-0.2574556872394542,-0.5326892139240968,0.4491543859381477,-0.6992207245312605,-0.22931075571505177,-0.49923053422759944,205.9299744966398,-0.6992207245312605,0.38672534510043044,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108493,0.4374786738521838,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W35_HM150S40D25_R80,110,30,-0.1,0.35,150,40,-0.25,80,0.21616887638346483,-0.7482184804645988,0.28891143700331606,206.5155952654718,1274,-0.45032265439179087,-0.4886884646816565,-0.565554353264299,-0.7482184804645988,0.44915438593814705,-0.6992207245312605,-0.2667634158244544,-0.5235660867655643,195.87393951400472,-0.6992207245312605,0.38249615586076513,-0.6992207245312605,62,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108488,0.43747867385218336,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W35_HM150S40D30_R80,110,30,-0.1,0.35,150,40,-0.3,80,0.1978457984174553,-0.7983510087303343,0.24781806029418238,136.57842025329757,2009,-0.4816883701957184,-0.5178649487267093,-0.6745000364231757,-0.7983510087303343,0.4491543859381477,-0.6992207245312605,-0.31360399451881427,-0.5540016115158903,183.29724945830694,-0.6992207245312605,0.37691180121072354,-0.6992207245312605,63,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108489,0.4374786738521835,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM110S20D22_R80,110,30,-0.1,0.5,110,20,-0.22,80,0.1979115773627831,-0.7260108193665085,0.27260141596164333,136.78284592734528,1263,-0.22223753493752263,-0.3825580141011322,-0.4526641464227906,-0.7260108193665085,-0.011776520582106653,-0.6992207245312605,-0.26589281075144,-0.5230003951582852,52.226407617621945,-0.6992207245312605,0.2759519271114308,-0.6992207245312605,44,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1974791080084968,0.11690345923634389,2023-02-03,2023-02-28,0.0,1.0000000000000002,0
V9_SM110S30D10W50_HM110S20D25_R80,110,30,-0.1,0.5,110,20,-0.25,80,0.2596320901331368,-0.7347575285043637,0.35335750919304104,537.4126843374396,1263,-0.23591764888572375,-0.38774541956073294,-0.5554995417340861,-0.7347575285043637,0.49493541311090694,-0.6992207245312605,-0.31939661090772997,-0.5577654702125212,261.11503281176107,-0.6992207245312605,0.4069717743073986,-0.6992207245312605,39,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W50_HM110S20D30_R80,110,30,-0.1,0.5,110,20,-0.3,80,0.23938531605937174,-0.7875543460752257,0.30396037715028507,345.6473198548232,1594,-0.338310350146829,-0.469792073640936,-0.6338748173453062,-0.7875543460752257,0.49493541311090716,-0.6992207245312605,-0.3863117233282438,-0.6012447912844157,235.34458093214542,-0.6992207245312605,0.39807215630133186,-0.6992207245312605,40,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.03365331853658,0.49140856119992776,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM110S40D22_R80,110,30,-0.1,0.5,110,40,-0.22,80,0.23864687957120045,-0.7952995295370031,0.30007169715054743,340.08182534703053,1600,-0.22223753493752263,-0.3825580141011322,-0.6617677043037595,-0.7952995295370031,0.49493541311090694,-0.6992207245312605,-0.26589281075143956,-0.5230003951582851,213.149846545352,-0.6992207245312605,0.3896443745849243,-0.6992207245312605,44,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM110S40D25_R80,110,30,-0.1,0.5,110,40,-0.25,80,0.24557496210198382,-0.8018342966083971,0.3062664731861908,395.8771411452976,1607,-0.23591764888572375,-0.38774541956073294,-0.6725652821666657,-0.8018342966083971,0.49493541311090694,-0.6992207245312605,-0.31939661090772886,-0.5577654702125205,261.1150328117615,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,40,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536582,0.49140856119992793,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM110S40D30_R80,110,30,-0.1,0.5,110,40,-0.3,80,0.23431350772454107,-0.8018342966083971,0.2922218577025722,309.12086359613704,1607,-0.338310350146829,-0.469792073640936,-0.6725652821666657,-0.8018342966083971,0.49493541311090716,-0.6992207245312605,-0.3863117233282437,-0.6012447912844154,235.34458093214562,-0.6992207245312605,0.3980721563013321,-0.6992207245312605,40,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM120S20D22_R80,110,30,-0.1,0.5,120,20,-0.22,80,0.19232330292291966,-0.7260108193665086,0.264904182957954,120.42627312255892,1263,-0.23652737296332105,-0.39390228226160884,-0.5090954945798869,-0.7260108193665086,-0.011776520582105654,-0.6992207245312605,-0.26589281075143956,-0.5230003951582851,52.22640761762205,-0.6992207245312605,0.275951927111431,-0.6992207245312605,46,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.1974791080085,0.1169034592363442,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM110S30D10W50_HM120S20D25_R80,110,30,-0.1,0.5,120,20,-0.25,80,0.2618683138884259,-0.7347575285043637,0.3564009945178407,564.0126706412775,1263,-0.24995614203275152,-0.39899437946564187,-0.5247669123834826,-0.7347575285043637,0.4949354131109074,-0.6992207245312605,-0.3193966109077291,-0.5577654702125208,261.1150328117616,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,41,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.03365331853658,0.49140856119992776,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W50_HM120S20D30_R80,110,30,-0.1,0.5,120,20,-0.3,80,0.23854177757693584,-0.7875543460752258,0.3028892910891901,339.2967379784138,1594,-0.350467581106785,-0.4795335894995817,-0.6338748173453062,-0.7875543460752258,0.49493541311090716,-0.6992207245312605,-0.3863117233282445,-0.601244791284416,235.34458093214516,-0.6992207245312605,0.39807215630133186,-0.6992207245312605,42,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W50_HM120S40D22_R80,110,30,-0.1,0.5,120,40,-0.22,80,0.23151736329139516,-0.8218007659882981,0.28171957592783725,290.6041018174653,2010,-0.23652737296332105,-0.39390228226160884,-0.7055667182015841,-0.8218007659882981,0.49493541311090716,-0.6992207245312605,-0.26589281075143867,-0.5230003951582844,213.14984654535235,-0.6992207245312605,0.3896443745849245,-0.6992207245312605,46,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536579,0.4914085611999276,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM120S40D25_R80,110,30,-0.1,0.5,120,40,-0.25,80,0.2384055685351114,-0.8274895193357301,0.2881070550917578,338.28188529393015,2013,-0.24995614203275152,-0.39899437946564187,-0.714966075761764,-0.8274895193357301,0.49493541311090716,-0.6992207245312605,-0.3193966109077292,-0.5577654702125208,261.11503281176147,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,42,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536575,0.4914085611999272,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM120S40D30_R80,110,30,-0.1,0.5,120,40,-0.3,80,0.227208933860235,-0.8274895193357301,0.2745762073731492,264.14757926780396,2013,-0.350467581106785,-0.4795335894995817,-0.7149660757617639,-0.8274895193357301,0.49493541311090694,-0.6992207245312605,-0.38631172332824393,-0.6012447912844157,235.3445809321454,-0.6992207245312605,0.39807215630133186,-0.6992207245312605,42,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W50_HM150S20D22_R80,110,30,-0.1,0.5,150,20,-0.22,80,0.23897927765332794,-0.6992207245312605,0.3417794542825278,342.5762967712885,1263,-0.4014826001908791,-0.4432572980199344,-0.2616318940981366,-0.537984656361171,0.1469596191588367,-0.6992207245312605,-0.26589281075143967,-0.523000395158285,163.30223291416414,-0.6992207245312605,0.3672505429193802,-0.6992207245312605,62,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM150S20D25_R80,110,30,-0.1,0.5,150,20,-0.25,80,0.2347351952567176,-0.7347575285043637,0.31947300456319655,312.0101838615565,1263,-0.4014826001908791,-0.4432572980199344,-0.5784627826712319,-0.7347575285043637,0.49493541311090716,-0.6992207245312605,-0.319396610907729,-0.5577654702125205,261.11503281176175,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,62,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM150S20D30_R80,110,30,-0.1,0.5,150,20,-0.3,80,0.21488860295797196,-0.7875543460752257,0.2728555864479303,200.6753598533255,1595,-0.4816883701957184,-0.5178649487267093,-0.6527891303141955,-0.7875543460752257,0.49493541311090716,-0.6992207245312605,-0.3863117233282437,-0.6012447912844154,235.34458093214562,-0.6992207245312605,0.3980721563013321,-0.6992207245312605,63,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM150S40D22_R80,110,30,-0.1,0.5,150,40,-0.22,80,0.2618184793841367,-0.6992207245312605,0.374443248317122,563.4063051799037,1263,-0.420969623803363,-0.46138418653315694,-0.2705443022488869,-0.542000015584152,0.49493541311090694,-0.6992207245312605,-0.26589281075143956,-0.5230003951582851,281.72049931145654,-0.6992207245312605,0.4135151406232953,-0.6992207245312605,59,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536577,0.49140856119992743,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D10W50_HM150S40D25_R80,110,30,-0.1,0.5,150,40,-0.25,80,0.23460470084167695,-0.7347575285043637,0.31929540255167815,311.1132935420076,1263,-0.45032265439179087,-0.4886884646816565,-0.5423276605712306,-0.7347575285043637,0.4949354131109074,-0.6992207245312605,-0.3193966109077293,-0.5577654702125208,261.1150328117615,-0.6992207245312605,0.40697177430739884,-0.6992207245312605,62,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.033653318536578,0.4914085611999275,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D10W50_HM150S40D30_R80,110,30,-0.1,0.5,150,40,-0.3,80,0.21488860295797196,-0.7875543460752257,0.2728555864479303,200.6753598533255,1595,-0.4816883701957184,-0.5178649487267093,-0.6527891303141955,-0.7875543460752257,0.49493541311090716,-0.6992207245312605,-0.3863117233282437,-0.6012447912844154,235.34458093214562,-0.6992207245312605,0.3980721563013321,-0.6992207245312605,63,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,6.0336533185365795,0.49140856119992765,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM110S20D22_R80,110,30,-0.12,0.25,110,20,-0.22,80,0.17581032616313785,-0.7424156007131657,0.23680850186102523,82.3673403045683,2271,-0.22223753493752263,-0.3825580141011322,-0.458787310447363,-0.7290759953147171,-0.011776520582106209,-0.6992207245312605,-0.2049227190241263,-0.4833839602738087,44.69274026786167,-0.6992207245312605,0.2640681210307436,-0.6992207245312605,42,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0646760419236205,0.10393860856071553,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM110S30D12W25_HM110S20D25_R80,110,30,-0.12,0.25,110,20,-0.25,80,0.2235953552543153,-0.7689934347130003,0.2907636725634262,243.7613851429065,2988,-0.23591764888572375,-0.38774541956073294,-0.5928247232283893,-0.7570302240763656,0.4186337011563075,-0.6992207245312605,-0.23167461910227127,-0.5007664978009267,181.95759928414847,-0.6992207245312605,0.3762960312644261,-0.6992207245312605,37,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11295182948976,0.4015254156203538,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM110S20D30_R80,110,30,-0.12,0.25,110,20,-0.3,80,0.2056117989418187,-0.814998689802595,0.2522848214536651,162.8635675832129,3405,-0.338310350146829,-0.469792073640936,-0.6715553369958664,-0.8054179679768091,0.4186337011563077,-0.6992207245312605,-0.2651321753125304,-0.5225061583368752,173.990513574978,-0.6992207245312605,0.37254410698264406,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1129518294897585,0.40152541562035365,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM110S40D22_R80,110,30,-0.12,0.25,110,40,-0.22,80,0.2104357816160185,-0.8006364820057508,0.26283561434627084,181.5764675254161,3396,-0.22223753493752263,-0.3825580141011322,-0.6535266370306456,-0.7903119799464147,0.4186337011563075,-0.6992207245312605,-0.2049227190241255,-0.48338396027380826,156.34387578800093,-0.6992207245312605,0.3636276794781692,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11295182948976,0.4015254156203538,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM110S40D25_R80,110,30,-0.12,0.25,110,40,-0.25,80,0.21151057656129435,-0.8212070231625305,0.25756060359390387,186.01935187687315,3461,-0.23591764888572375,-0.38774541956073294,-0.6892761294372489,-0.8119478142755441,0.4186337011563077,-0.6992207245312605,-0.2316746191022716,-0.5007664978009269,181.9575992841486,-0.6992207245312605,0.3762960312644261,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.11295182948976,0.4015254156203538,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM110S40D30_R80,110,30,-0.12,0.25,110,40,-0.3,80,0.20315923710980033,-0.8212070231625308,0.24739101271615851,154.07648165218438,3461,-0.338310350146829,-0.469792073640936,-0.689276129437249,-0.8119478142755441,0.41863370115630727,-0.6992207245312605,-0.2651321753125281,-0.5225061583368737,173.99051357497862,-0.6992207245312605,0.3725441069826443,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1129518294897665,0.40152541562035443,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM120S20D22_R80,110,30,-0.12,0.25,120,20,-0.22,80,0.17032515437250306,-0.7424156007131651,0.22942022528741118,72.51780552340198,2576,-0.23652737296332105,-0.39390228226160884,-0.5145873489640698,-0.7290759953147166,-0.011776520582106209,-0.6992207245312605,-0.20492271902412829,-0.48338396027381003,44.69274026786162,-0.6992207245312605,0.2640681210307434,-0.6992207245312605,44,0.7599241097489784,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.0646760419236205,0.10393860856071553,2023-02-03,2023-02-28,0.0,1.0000000000000002,0
V9_SM110S30D12W25_HM120S20D25_R80,110,30,-0.12,0.25,120,20,-0.25,80,0.22576760302548138,-0.7689934347130005,0.2935884662132923,255.82669304348138,2975,-0.24995614203275152,-0.39899437946564187,-0.5646727458140817,-0.7570302240763657,0.4186337011563077,-0.6992207245312605,-0.23167461910227138,-0.5007664978009267,181.9575992841485,-0.6992207245312605,0.3762960312644261,-0.6992207245312605,39,0.8250145942790427,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489758,0.40152541562035354,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM120S20D30_R80,110,30,-0.12,0.25,120,20,-0.3,80,0.20479124706492602,-0.8149986898025948,0.2512780077162205,159.8712735273655,3405,-0.350467581106785,-0.4795335894995817,-0.6715553369958662,-0.805417967976809,0.41863370115630727,-0.6992207245312605,-0.2651321753125293,-0.5225061583368745,173.99051357497797,-0.6992207245312605,0.37254410698264406,-0.6992207245312605,40,0.8308523058960887,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489761,0.4015254156203539,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM120S40D22_R80,110,30,-0.12,0.25,120,40,-0.22,80,0.20674912239014898,-0.8130901331878615,0.2542757733137814,167.100376005939,3405,-0.23652737296332105,-0.39390228226160884,-0.6751811494807884,-0.8034105723322599,0.41863370115630705,-0.6992207245312605,-0.20492271902412673,-0.4833839602738089,156.3438757880009,-0.6992207245312605,0.3636276794781692,-0.6992207245312605,44,0.8072095738470519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489762,0.401525415620354,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM120S40D25_R80,110,30,-0.12,0.25,120,40,-0.25,80,0.20782064380141252,-0.8323756932870684,0.24967168728909492,171.1890536622292,3482,-0.24995614203275152,-0.39899437946564187,-0.7086963061168999,-0.8236948798801624,0.41863370115630727,-0.6992207245312605,-0.23167461910227227,-0.5007664978009272,181.95759928414844,-0.6992207245312605,0.3762960312644261,-0.6992207245312605,40,0.8261821366024519,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489763,0.4015254156203541,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM120S40D30_R80,110,30,-0.12,0.25,120,40,-0.3,80,0.19949474026573077,-0.8323756932870683,0.23966910840214717,141.79281251932244,3482,-0.350467581106785,-0.4795335894995817,-0.7086963061169002,-0.8236948798801623,0.4186337011563075,-0.6992207245312605,-0.2651321753125283,-0.522506158336874,173.99051357497862,-0.6992207245312605,0.3725441069826443,-0.6992207245312605,40,0.8315820198482194,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489763,0.4015254156203541,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM150S20D22_R80,110,30,-0.12,0.25,150,20,-0.22,80,0.2130544566992787,-0.6992207245312605,0.3047027200775619,192.58498042801747,2099,-0.4014826001908791,-0.4432572980199344,-0.24427373982445733,-0.5248202802158393,0.14695961915883604,-0.6992207245312605,-0.2049227190241254,-0.48338396027380814,126.21188824407939,-0.6992207245312605,0.34596958316004645,-0.6992207245312605,60,0.7810858143607706,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489761,0.4015254156203539,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM150S20D25_R80,110,30,-0.12,0.25,150,20,-0.25,80,0.1994107340703457,-0.7689934347130007,0.2593139616917128,141.5225892752292,3160,-0.4014826001908791,-0.4432572980199344,-0.6138597161294808,-0.7570302240763658,0.4186337011563077,-0.6992207245312605,-0.2316746191022705,-0.5007664978009263,181.95759928414898,-0.6992207245312605,0.37629603126442634,-0.6992207245312605,60,0.8152364273204904,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489761,0.4015254156203539,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM150S20D30_R80,110,30,-0.12,0.25,150,20,-0.3,80,0.1817826265547826,-0.8149986898025949,0.22304652612240777,94.55506568222465,3461,-0.4816883701957184,-0.5178649487267093,-0.6885230448819439,-0.805417967976809,0.4186337011563075,-0.6992207245312605,-0.2651321753125284,-0.522506158336874,173.99051357497837,-0.6992207245312605,0.3725441069826443,-0.6992207245312605,61,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1129518294897585,0.40152541562035365,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W25_HM150S40D22_R80,110,30,-0.12,0.25,150,40,-0.22,80,0.22913173009713517,-0.6992207245312605,0.32769585062104556,275.6547397978406,2102,-0.420969623803363,-0.46138418653315694,-0.24872994389983183,-0.5264820128173933,0.41863370115630794,-0.6992207245312605,-0.2049227190241265,-0.4833839602738087,188.32789959736726,-0.6992207245312605,0.37918722705375485,-0.6992207245312605,57,0.7942206654991243,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489761,0.4015254156203539,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM150S40D25_R80,110,30,-0.12,0.25,150,40,-0.25,80,0.1992839729617799,-0.7689934347130009,0.2591491213915961,141.11577486055998,2981,-0.45032265439179087,-0.4886884646816565,-0.5807588990917578,-0.7570302240763658,0.4186337011563077,-0.6992207245312605,-0.23167461910227116,-0.5007664978009266,181.95759928414876,-0.6992207245312605,0.37629603126442634,-0.6992207245312605,60,0.815820198482195,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.112951829489763,0.4015254156203541,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W25_HM150S40D30_R80,110,30,-0.12,0.25,150,40,-0.3,80,0.1817826265547826,-0.8149986898025949,0.22304652612240777,94.55506568222465,3461,-0.4816883701957184,-0.5178649487267093,-0.6885230448819439,-0.805417967976809,0.4186337011563075,-0.6992207245312605,-0.2651321753125284,-0.522506158336874,173.99051357497837,-0.6992207245312605,0.3725441069826443,-0.6992207245312605,61,0.8213660245183888,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.1129518294897585,0.40152541562035365,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W35_HM110S20D22_R80,110,30,-0.12,0.35,110,20,-0.22,80,0.18397293705687168,-0.7277975210618416,0.2527803842866337,99.44612308522707,1380,-0.22223753493752263,-0.3825580141011322,-0.4562333599780195,-0.7277975210618416,-0.011776520582106098,-0.6992207245312605,-0.22931075571505088,-0.4992305342275988,49.526227911390265,-0.6992207245312605,0.27188546569625904,-0.6992207245312605,42,0.7597781669585523,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.11779726835757,0.10912454883096676,2023-02-03,2023-02-28,0.0,1.0,0
V9_SM110S30D12W35_HM110S20D25_R80,110,30,-0.12,0.35,110,20,-0.25,80,0.2374327196031849,-0.7482184804645988,0.31733073400666795,331.11803177580197,1380,-0.23591764888572375,-0.38774541956073294,-0.5780577665963458,-0.7482184804645988,0.44915438593814705,-0.6992207245312605,-0.2667634158244542,-0.5235660867655642,219.68774979261693,-0.6992207245312605,0.39220904733910134,-0.6992207245312605,37,0.8251605370694688,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.48123242510849,0.4374786738521836,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
V9_SM110S30D12W35_HM110S20D30_R80,110,30,-0.12,0.35,110,20,-0.3,80,0.2186604665681693,-0.7983510087303345,0.2738901362646465,218.35435718336308,1779,-0.338310350146829,-0.469792073640936,-0.6567684251172698,-0.7983510087303345,0.4491543859381475,-0.6992207245312605,-0.3136039945188147,-0.5540016115158906,205.58978723300837,-0.6992207245312605,0.38658545914004594,-0.6992207245312605,38,0.8312901342673672,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108491,0.43747867385218364,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W35_HM110S40D22_R80,110,30,-0.12,0.35,110,40,-0.22,80,0.22114358869153405,-0.7922472427715715,0.2791345640003651,230.80191049979933,1779,-0.22223753493752263,-0.3825580141011322,-0.6567243257640807,-0.7922472427715715,0.44915438593814727,-0.6992207245312605,-0.22931075571505155,-0.4992305342275992,184.7539042698237,-0.6992207245312605,0.3775766023803222,-0.6992207245312605,42,0.8073555166374781,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108489,0.4374786738521835,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W35_HM110S40D25_R80,110,30,-0.12,0.35,110,40,-0.25,80,0.22458256673043042,-0.8078331060514445,0.2780061439028577,249.17509793388717,2010,-0.23591764888572375,-0.38774541956073294,-0.6824772822943501,-0.8078331060514445,0.44915438593814727,-0.6992207245312605,-0.2667634158244536,-0.5235660867655636,219.68774979261744,-0.6992207245312605,0.39220904733910156,-0.6992207245312605,38,0.826328079392878,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.48123242510849,0.4374786738521836,2023-02-03,2023-02-28,1.0,1.0,0
V9_SM110S30D12W35_HM110S40D30_R80,110,30,-0.12,0.35,110,40,-0.3,80,0.21518190449232732,-0.8078331060514445,0.26636925731368094,201.99909911965432,2010,-0.338310350146829,-0.469792073640936,-0.6824772822943501,-0.8078331060514445,0.4491543859381475,-0.6992207245312605,-0.31360399451881416,-0.5540016115158903,205.5897872330085,-0.6992207245312605,0.38658545914004594,-0.6992207245312605,38,0.8317279626386457,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,5.481232425108489,0.4374786738521835,2023-02-03,2023-02-28,1.0,1.0000000000000002,0
