strategy,trend_ma,slope_lb,yellow_buy_cap,red_dd,red_target,rec_fast_ma,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount
V3_M180_S40_YBC70_RD20_RT0_RF60,180,40,0.7,-0.2,0.0,60,0.038403787892623775,-0.29455437556226116,0.13037928164983653,2.791020305104658,3092,0.09809518749865176,-0.21244813891606928,0.11133169782999364,-0.29455437556226116,0.0018368852408523484,0.0,-0.017194510402551155,-0.1417886630637405,0.43020063509212036,-0.1417886630637405,0.022181176692349425,-0.1417886630637405,0.08085230589608873,0.03462043072857825,241
V3_M180_S40_YBC70_RD20_RT15_RF40,180,40,0.7,-0.2,0.15,40,0.01057508033618948,-0.530263281128488,0.01994307490740064,1.3317820864002266,8527,-0.41068033783843005,-0.46646718538147136,-0.0031088266705349143,-0.4210928593101977,0.0018368852408521263,0.0,-0.07236507194131436,-0.20095942910328568,0.4126781008989895,-0.20095942910328568,0.021408866893730893,-0.20095942910328568,0.19030939871570343,0.04511271482293923,310
V3_M180_S40_YBC70_RD20_RT15_RF60,180,40,0.7,-0.2,0.15,60,0.010603553729431558,-0.5157149208136591,0.02056088218797705,1.3328044816202034,8686,-0.3887606842900757,-0.4657858828255237,0.02645544895157026,-0.39120262274641593,0.0018368852408510161,0.0,-0.130724049299761,-0.22905855628590832,0.32380429202067385,-0.22905855628590832,0.01734768536626019,-0.22905855628590832,0.17892586106246353,0.043075989968130335,269
V3_M180_S40_YBC70_RD20_RT25_RF40,180,40,0.7,-0.2,0.25,40,0.00025122121805054576,-0.5996516308507527,0.0004189452760999365,1.0068650343901284,9262,-0.47165236664496535,-0.525796051750161,-0.12882055233549994,-0.4785679531170479,0.0018368852408512382,0.0,-0.08388107919137888,-0.26301722620814516,0.4333151843270777,-0.26301722620814516,0.022317520786032885,-0.26301722620814516,0.18957968476357268,0.051213064828854384,323
V3_M180_S40_YBC70_RD20_RT25_RF60,180,40,0.7,-0.2,0.25,60,0.008160439643990713,-0.5246837294945454,0.01555306403698106,1.2477743665268732,9144,-0.3407819101688293,-0.42614962059747974,-0.14529010684118238,-0.47006079125207034,0.0018368852408521263,0.0,-0.07253785344291364,-0.2540657289723729,0.45106224459975186,-0.2540657289723729,0.0230891580137913,-0.2540657289723729,0.17819614711033274,0.04762881750855344,284
V3_M180_S40_YBC70_RD25_RT0_RF40,180,40,0.7,-0.25,0.0,40,0.034346729158600375,-0.2417743306922706,0.1420611073981909,2.508750012742219,3092,0.04849026631024178,-0.21244813891606895,0.3155484454757942,-0.10555570869494679,0.001836885240850794,0.0,-0.11105950384496799,-0.2417743306922706,0.13737531750020726,-0.2417743306922706,0.007923656969132775,-0.2417743306922706,0.06144191476941039,0.023053711172800265,256
V3_M180_S40_YBC70_RD25_RT0_RF60,180,40,0.7,-0.25,0.0,60,0.03687536608758868,-0.21244813891606928,0.173573495516272,2.6812634604014556,3092,0.09809518749865176,-0.21244813891606928,0.2963237387217712,-0.10555570869494668,0.0018368852408512382,0.0,-0.07939658890667156,-0.19090844333606938,0.1778871606288579,-0.19090844333606938,0.010088884289717326,-0.19090844333606938,0.05837711617046118,0.022004354705156576,223
V3_M180_S40_YBC70_RD25_RT15_RF40,180,40,0.7,-0.25,0.15,40,0.012666365948496239,-0.46646718538147136,0.027153819915837884,1.4089199063654774,3096,-0.41068033783843005,-0.46646718538147136,0.2828241495144814,-0.13168553794341709,0.0018368852408521263,0.0,-0.05349541587308915,-0.23521621563549322,0.16138703295094747,-0.23521621563549322,0.009215573429143031,-0.23521621563549322,0.14754816112084063,0.03039542713954792,284
V3_M180_S40_YBC70_RD25_RT15_RF60,180,40,0.7,-0.25,0.15,60,0.014970423651632148,-0.4657858828255237,0.03214014035981387,1.498887231013239,3092,-0.3887606842900757,-0.4657858828255237,0.35242757770328326,-0.10596014416093869,0.0018368852408514602,0.0,-0.09899531586650034,-0.25587021818844813,0.12993220462083022,-0.25587021818844813,0.007517989982574802,-0.25587021818844813,0.13733216579100993,0.02856214580662115,244
V3_M180_S40_YBC70_RD25_RT25_RF40,180,40,0.7,-0.25,0.25,40,0.004859801782630457,-0.525796051750161,0.009242750618712627,1.1411589427305924,9262,-0.47165236664496535,-0.525796051750161,0.20717227583935793,-0.14585402734596964,0.0018368852408516823,0.0,-0.0687790202859494,-0.2910213793503027,0.18170772728866358,-0.2910213793503027,0.010289459439116522,-0.2910213793503027,0.14740221833041448,0.03607196235175666,294
V3_M180_S40_YBC70_RD25_RT25_RF60,180,40,0.7,-0.25,0.25,60,0.013973178852989987,-0.42614962059747974,0.03278937297515131,1.459288223996744,6222,-0.3407819101688293,-0.42614962059747974,0.23245209540400946,-0.1447132102411247,0.0018368852408514602,0.0,-0.065159440156775,-0.2838532508902514,0.1863009290113118,-0.2838532508902514,0.010529792741131638,-0.2838532508902514,0.13660245183887915,0.03286473302122535,258
V3_M180_S40_YBC70_RD30_RT0_RF40,180,40,0.7,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232
V3_M180_S40_YBC70_RD30_RT0_RF60,180,40,0.7,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198
V3_M180_S40_YBC70_RD30_RT15_RF40,180,40,0.7,-0.3,0.15,40,0.01329941976388449,-0.4524976925168456,0.029391132781056956,1.4331068327137175,3096,-0.3952501776121352,-0.4524976925168456,0.2828241495144852,-0.13168553794341653,0.0018368852408512382,0.0,-0.1050281802201215,-0.34680687560799905,0.15118312805511214,-0.34680687560799905,0.008669659141126385,-0.34680687560799905,0.14827787507297138,0.03584238891492611,256
V3_M180_S40_YBC70_RD30_RT15_RF60,180,40,0.7,-0.3,0.15,60,0.01682676175153941,-0.45223763150347973,0.03720778763058318,1.5753733020224228,3092,-0.37325899011742325,-0.45223763150347973,0.3524275777032837,-0.10596014416093891,0.0018368852408516823,0.0,-0.10033508473397756,-0.34098499922192704,0.15821737551135917,-0.34098499922192704,0.009046478753305331,-0.34098499922192704,0.13747810858143608,0.0340972536623768,224
V3_M180_S40_YBC70_RD30_RT25_RF40,180,40,0.7,-0.3,0.25,40,0.004368055493326306,-0.5491491634457228,0.007954224068954697,1.1260459415972783,9262,-0.4976718912426924,-0.5491491634457228,0.20717227583935727,-0.14585402734597008,0.0018368852408519043,0.0,-0.09536014415862581,-0.35191026222612043,0.22645701866241796,-0.35191026222612043,0.01259447811208858,-0.35191026222612043,0.14827787507297138,0.03997373807729976,275
V3_M180_S40_YBC70_RD30_RT25_RF60,180,40,0.7,-0.3,0.25,60,0.013552782750431591,-0.4549661719993975,0.02978855041216018,1.4428986565860042,7736,-0.37388529853022145,-0.4549661719993975,0.23245209540401324,-0.1447132102411247,0.0018368852408494618,0.0,-0.09064780505148429,-0.3487841151310488,0.23499396922894178,-0.3487841151310488,0.013025227757731184,-0.3487841151310488,0.13747810858143608,0.03692474370812538,241
V3_M180_S40_YBC80_RD20_RT0_RF40,180,40,0.8,-0.2,0.0,40,0.03636139957828943,-0.28445385651548416,0.12782881562482915,2.645298401739646,3092,0.04849026631024178,-0.21244813891606895,0.18020979691866268,-0.28445385651548416,0.0018368852408510161,0.0,-0.0813727618112432,-0.21033484558459836,0.3368070013615856,-0.21033484558459836,0.017957557973254712,-0.21033484558459836,0.08391710449503795,0.03566226292663456,278
V3_M180_S40_YBC80_RD20_RT0_RF60,180,40,0.8,-0.2,0.0,60,0.038403787892623775,-0.29455437556226116,0.13037928164983653,2.791020305104658,3092,0.09809518749865176,-0.21244813891606928,0.11133169782999364,-0.29455437556226116,0.0018368852408523484,0.0,-0.017194510402551155,-0.1417886630637405,0.43020063509212036,-0.1417886630637405,0.022181176692349425,-0.1417886630637405,0.08085230589608873,0.03462043072857825,241
V3_M180_S40_YBC80_RD20_RT15_RF40,180,40,0.8,-0.2,0.15,40,0.01057508033618948,-0.530263281128488,0.01994307490740064,1.3317820864002266,8527,-0.41068033783843005,-0.46646718538147136,-0.0031088266705349143,-0.4210928593101977,0.0018368852408521263,0.0,-0.07236507194131436,-0.20095942910328568,0.4126781008989895,-0.20095942910328568,0.021408866893730893,-0.20095942910328568,0.19030939871570343,0.04511271482293923,310
V3_M180_S40_YBC80_RD20_RT15_RF60,180,40,0.8,-0.2,0.15,60,0.010603553729431558,-0.5157149208136591,0.02056088218797705,1.3328044816202034,8686,-0.3887606842900757,-0.4657858828255237,0.02645544895157026,-0.39120262274641593,0.0018368852408510161,0.0,-0.130724049299761,-0.22905855628590832,0.32380429202067385,-0.22905855628590832,0.01734768536626019,-0.22905855628590832,0.17892586106246353,0.043075989968130335,269
V3_M180_S40_YBC80_RD20_RT25_RF40,180,40,0.8,-0.2,0.25,40,0.00025122121805054576,-0.5996516308507527,0.0004189452760999365,1.0068650343901284,9262,-0.47165236664496535,-0.525796051750161,-0.12882055233549994,-0.4785679531170479,0.0018368852408512382,0.0,-0.08388107919137888,-0.26301722620814516,0.4333151843270777,-0.26301722620814516,0.022317520786032885,-0.26301722620814516,0.18957968476357268,0.051213064828854384,323
V3_M180_S40_YBC80_RD20_RT25_RF60,180,40,0.8,-0.2,0.25,60,0.008160439643990713,-0.5246837294945454,0.01555306403698106,1.2477743665268732,9144,-0.3407819101688293,-0.42614962059747974,-0.14529010684118238,-0.47006079125207034,0.0018368852408521263,0.0,-0.07253785344291364,-0.2540657289723729,0.45106224459975186,-0.2540657289723729,0.0230891580137913,-0.2540657289723729,0.17819614711033274,0.04762881750855344,284
V3_M180_S40_YBC80_RD25_RT0_RF40,180,40,0.8,-0.25,0.0,40,0.034346729158600375,-0.2417743306922706,0.1420611073981909,2.508750012742219,3092,0.04849026631024178,-0.21244813891606895,0.3155484454757942,-0.10555570869494679,0.001836885240850794,0.0,-0.11105950384496799,-0.2417743306922706,0.13737531750020726,-0.2417743306922706,0.007923656969132775,-0.2417743306922706,0.06144191476941039,0.023053711172800265,256
V3_M180_S40_YBC80_RD25_RT0_RF60,180,40,0.8,-0.25,0.0,60,0.03687536608758868,-0.21244813891606928,0.173573495516272,2.6812634604014556,3092,0.09809518749865176,-0.21244813891606928,0.2963237387217712,-0.10555570869494668,0.0018368852408512382,0.0,-0.07939658890667156,-0.19090844333606938,0.1778871606288579,-0.19090844333606938,0.010088884289717326,-0.19090844333606938,0.05837711617046118,0.022004354705156576,223
V3_M180_S40_YBC80_RD25_RT15_RF40,180,40,0.8,-0.25,0.15,40,0.012666365948496239,-0.46646718538147136,0.027153819915837884,1.4089199063654774,3096,-0.41068033783843005,-0.46646718538147136,0.2828241495144814,-0.13168553794341709,0.0018368852408521263,0.0,-0.05349541587308915,-0.23521621563549322,0.16138703295094747,-0.23521621563549322,0.009215573429143031,-0.23521621563549322,0.14754816112084063,0.03039542713954792,284
V3_M180_S40_YBC80_RD25_RT15_RF60,180,40,0.8,-0.25,0.15,60,0.014970423651632148,-0.4657858828255237,0.03214014035981387,1.498887231013239,3092,-0.3887606842900757,-0.4657858828255237,0.35242757770328326,-0.10596014416093869,0.0018368852408514602,0.0,-0.09899531586650034,-0.25587021818844813,0.12993220462083022,-0.25587021818844813,0.007517989982574802,-0.25587021818844813,0.13733216579100993,0.02856214580662115,244
V3_M180_S40_YBC80_RD25_RT25_RF40,180,40,0.8,-0.25,0.25,40,0.004859801782630457,-0.525796051750161,0.009242750618712627,1.1411589427305924,9262,-0.47165236664496535,-0.525796051750161,0.20717227583935793,-0.14585402734596964,0.0018368852408516823,0.0,-0.0687790202859494,-0.2910213793503027,0.18170772728866358,-0.2910213793503027,0.010289459439116522,-0.2910213793503027,0.14740221833041448,0.03607196235175666,294
V3_M180_S40_YBC80_RD25_RT25_RF60,180,40,0.8,-0.25,0.25,60,0.013973178852989987,-0.42614962059747974,0.03278937297515131,1.459288223996744,6222,-0.3407819101688293,-0.42614962059747974,0.23245209540400946,-0.1447132102411247,0.0018368852408514602,0.0,-0.065159440156775,-0.2838532508902514,0.1863009290113118,-0.2838532508902514,0.010529792741131638,-0.2838532508902514,0.13660245183887915,0.03286473302122535,258
V3_M180_S40_YBC80_RD30_RT0_RF40,180,40,0.8,-0.3,0.0,40,0.0265350004722249,-0.342947250939432,0.07737341646430416,2.0407214003484273,3092,-0.11436628019800088,-0.30529573879920124,0.3155484454757942,-0.1055557086949469,0.0018368852408523484,0.0,-0.11686431689870191,-0.342947250939432,0.09531841629580273,-0.342947250939432,0.005597873483556448,-0.342947250939432,0.06903093987157034,0.029024065478987525,232
V3_M180_S40_YBC80_RD30_RT0_RF60,180,40,0.8,-0.3,0.0,60,0.029458601875704593,-0.3414615592729989,0.08627208854321551,2.205080524429467,3092,-0.0724662337367421,-0.2806857364716233,0.2963237387217741,-0.10555570869494657,0.0018368852408527925,0.0,-0.11217683934455613,-0.3414615592729989,0.14682964582082803,-0.3414615592729989,0.008435361955011267,-0.3414615592729989,0.0666958552247519,0.028322823455856454,198
V3_M180_S40_YBC80_RD30_RT15_RF40,180,40,0.8,-0.3,0.15,40,0.01329941976388449,-0.4524976925168456,0.029391132781056956,1.4331068327137175,3096,-0.3952501776121352,-0.4524976925168456,0.2828241495144852,-0.13168553794341653,0.0018368852408512382,0.0,-0.1050281802201215,-0.34680687560799905,0.15118312805511214,-0.34680687560799905,0.008669659141126385,-0.34680687560799905,0.14827787507297138,0.03584238891492611,256
V3_M180_S40_YBC80_RD30_RT15_RF60,180,40,0.8,-0.3,0.15,60,0.01682676175153941,-0.45223763150347973,0.03720778763058318,1.5753733020224228,3092,-0.37325899011742325,-0.45223763150347973,0.3524275777032837,-0.10596014416093891,0.0018368852408516823,0.0,-0.10033508473397756,-0.34098499922192704,0.15821737551135917,-0.34098499922192704,0.009046478753305331,-0.34098499922192704,0.13747810858143608,0.0340972536623768,224
V3_M180_S40_YBC80_RD30_RT25_RF40,180,40,0.8,-0.3,0.25,40,0.004368055493326306,-0.5491491634457228,0.007954224068954697,1.1260459415972783,9262,-0.4976718912426924,-0.5491491634457228,0.20717227583935727,-0.14585402734597008,0.0018368852408519043,0.0,-0.09536014415862581,-0.35191026222612043,0.22645701866241796,-0.35191026222612043,0.01259447811208858,-0.35191026222612043,0.14827787507297138,0.03997373807729976,275
V3_M180_S40_YBC80_RD30_RT25_RF60,180,40,0.8,-0.3,0.25,60,0.013552782750431591,-0.4549661719993975,0.02978855041216018,1.4428986565860042,7736,-0.37388529853022145,-0.4549661719993975,0.23245209540401324,-0.1447132102411247,0.0018368852408494618,0.0,-0.09064780505148429,-0.3487841151310488,0.23499396922894178,-0.3487841151310488,0.013025227757731184,-0.3487841151310488,0.13747810858143608,0.03692474370812538,241
V3_M200_S20_YBC50_RD20_RT0_RF40,200,20,0.5,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313
V3_M200_S20_YBC50_RD20_RT0_RF60,200,20,0.5,-0.2,0.0,60,0.03482576221242417,-0.2961636716906927,0.1175895815094955,2.540588468224854,3896,-0.18680400144239417,-0.2961636716906927,-0.0029316419235710933,-0.29455437556226083,0.0018368852408510161,0.0,0.016511547329711496,-0.12366124387087518,1.0786651596211292,-0.12366124387087518,0.04588605973900273,-0.12366124387087518,0.1039112667834209,0.03999400769889474,276
V3_M200_S20_YBC50_RD20_RT15_RF40,200,20,0.5,-0.2,0.15,40,0.02200896031804489,-0.45443653552994645,0.04843131790092292,1.8093180282654884,6728,-0.31904987912345484,-0.3836518744218348,-0.08111379555565412,-0.4210928593101977,0.0018368852408532366,0.0,-0.0796739496335408,-0.20095942910328557,0.9744481623834866,-0.20095942910328557,0.0425927773363024,-0.20095942910328557,0.22066549912434325,0.05268390743132916,348
V3_M200_S20_YBC50_RD20_RT15_RF60,200,20,0.5,-0.2,0.15,60,0.023025016961293554,-0.4375399782378836,0.0526238014958606,1.8589552042755484,6598,-0.2937223669039135,-0.3828651010394434,-0.05386287214461305,-0.3912026227464154,0.0018368852408512382,0.0,-0.11235702897412769,-0.22804237352615342,0.899534757884737,-0.22804237352615342,0.04012310403453068,-0.22804237352615342,0.20884413309982486,0.050508996090165355,307
V3_M200_S20_YBC50_RD20_RT25_RF40,200,20,0.5,-0.2,0.25,40,0.008483679883134698,-0.6589921488267221,0.012873719206274534,1.258716803367096,8958,-0.5379631171079374,-0.6011278883572504,-0.11753210213685528,-0.47856795311704825,0.0018368852408514602,0.0,-0.06881781199795978,-0.26301722620814494,1.052401855432541,-0.26301722620814494,0.045070995624185706,-0.26301722620814494,0.21818447168709865,0.06273732970758138,365
V3_M200_S20_YBC50_RD20_RT25_RF60,200,20,0.5,-0.2,0.25,60,0.016363895860988187,-0.5951361552689063,0.027496053997247614,1.5559575178076503,8207,-0.42351767658859885,-0.5173112468818551,-0.1342150635890943,-0.4700607912520698,0.0018368852408530145,0.0,-0.05728807548500514,-0.25406572897237245,1.0725816297995046,-0.25406572897237245,0.045698125264320044,-0.25406572897237245,0.20636310566258026,0.059014901070053395,326
V3_M200_S20_YBC50_RD25_RT0_RF40,200,20,0.5,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283
V3_M200_S20_YBC50_RD25_RT0_RF60,200,20,0.5,-0.25,0.0,60,0.02688266695347985,-0.3070231772333023,0.08755908005294374,2.059629940246744,2692,-0.1991590570817211,-0.3070231772333023,0.1630401474434855,-0.10354783483194097,0.001836885240850572,0.0,0.043339132882172615,-0.1909084433360697,0.4669611184885951,-0.1909084433360697,0.02377295026372117,-0.1909084433360697,0.05735551663747811,0.024260015782016184,250
V3_M200_S20_YBC50_RD25_RT15_RF40,200,20,0.5,-0.25,0.15,40,0.015228169217939458,-0.43748422367852824,0.03480849912688373,1.50928903588955,7864,-0.3785246194725511,-0.43748422367852824,0.1824454316111559,-0.13168553794341664,0.0018368852408516823,0.0,0.06542367240752789,-0.23521621563549255,0.40241077139906833,-0.23521621563549255,0.02095214321752925,-0.23521621563549255,0.14827787507297138,0.03180875164422552,314
V3_M200_S20_YBC50_RD25_RT15_RF60,200,20,0.5,-0.25,0.15,60,0.01672363845226732,-0.4367661678107211,0.03828968378227214,1.5710274984108865,7740,-0.35540923297597027,-0.4367661678107211,0.2466025148072193,-0.1059601441609388,0.0018368852408516823,0.0,0.014207152849072813,-0.25587021818844835,0.33499477477488715,-0.25587021818844835,0.017872893025955516,-0.25587021818844835,0.13747810858143608,0.02985797160830821,274
V3_M200_S20_YBC50_RD25_RT25_RF40,200,20,0.5,-0.25,0.25,40,0.007003480479446322,-0.6033019596099038,0.011608582349002788,1.2093545997423487,9262,-0.5404814709247139,-0.6033019596099038,0.22281440807001496,-0.14585402734596942,0.0018368852408519043,0.0,0.017669856503825576,-0.29102137935030215,0.43086946265205706,-0.29102137935030215,0.022210479111501424,-0.29102137935030215,0.14652656158785757,0.04045058123308917,328
V3_M200_S20_YBC50_RD25_RT25_RF60,200,20,0.5,-0.25,0.25,60,0.012941616862710559,-0.5199421644921526,0.024890493109654094,1.419387635866787,7755,-0.42665982043779904,-0.5199421644921526,0.2484217950318912,-0.1447132102411245,0.0018368852408514602,0.0,0.021625456378508323,-0.2838532508902516,0.31836974332013446,-0.2838532508902516,0.01709111823868459,-0.2838532508902516,0.13528896672504379,0.03694935291835251,292
V3_M200_S20_YBC50_RD30_RT0_RF40,200,20,0.5,-0.3,0.0,40,0.014488504501460664,-0.3949987030391522,0.03667987866791696,1.479623451349066,6286,-0.32775030725379717,-0.3949987030391522,0.18028823533224392,-0.10354783483194085,0.0018368852408514602,0.0,-0.06467538902517445,-0.34294725093943146,0.23709455952479042,-0.34294725093943146,0.013130788887551592,-0.34294725093943146,0.0647985989492119,0.027492431033914282,259
V3_M200_S20_YBC50_RD30_RT0_RF60,200,20,0.5,-0.3,0.0,60,0.015604840355495808,-0.3772510953383682,0.041364599197516824,1.5246154591685426,5443,-0.2959456314269461,-0.3772510953383682,0.16304014744348638,-0.10354783483194119,0.0018368852408519043,0.0,-0.061623980600097106,-0.3414615592729987,0.2351787074448901,-0.3414615592729987,0.013034518178570043,-0.3414615592729987,0.06231757151196731,0.02666890804362761,225
V3_M200_S20_YBC50_RD30_RT15_RF40,200,20,0.5,-0.3,0.15,40,0.011832850452600185,-0.42285744397723946,0.027983072359575385,1.37767308129368,7850,-0.36236474651717565,-0.42285744397723946,0.18244543161115478,-0.1316855379434162,0.0018368852408521263,0.0,-0.052132337495250924,-0.3468068756079985,0.24767250023017717,-0.3468068756079985,0.013659819314243649,-0.3468068756079985,0.14827787507297138,0.034381185515621984,286
V3_M200_S20_YBC50_RD30_RT15_RF60,200,20,0.5,-0.3,0.15,60,0.015246733074158358,-0.4225836039818507,0.03607980274315892,1.5100408935053269,6705,-0.3391780530035521,-0.4225836039818507,0.24660251480722084,-0.10596014416093846,0.0018368852408510161,0.0,-0.04910795503780774,-0.3409849992219268,0.2516534765744982,-0.3409849992219268,0.013857828532651606,-0.3409849992219268,0.13747810858143608,0.032544691858971964,254
V3_M200_S20_YBC50_RD30_RT25_RF40,200,20,0.5,-0.3,0.25,40,0.003260577061452885,-0.6229049039206307,0.005234470046600149,1.0927122278402033,9262,-0.563188707205367,-0.6229049039206307,0.22281440807001585,-0.14585402734596953,0.0018368852408512382,0.0,-0.04188796058967359,-0.351910262226121,0.3600702088154375,-0.351910262226121,0.01903492153777453,-0.351910262226121,0.14667250437828372,0.04265255772683545,309
V3_M200_S20_YBC50_RD30_RT25_RF60,200,20,0.5,-0.3,0.25,60,0.012294277228373396,-0.5441295857853898,0.022594392125596312,1.3948876031307984,8270,-0.4555472157507844,-0.5441295857853898,0.24842179503189277,-0.14471321024112416,0.0018368852408512382,0.0,-0.03886908026484104,-0.348784115131049,0.3643556043119962,-0.348784115131049,0.01923149773773436,-0.348784115131049,0.1358727378867484,0.039505018582473767,275
V3_M200_S20_YBC60_RD20_RT0_RF40,200,20,0.6,-0.2,0.0,40,0.03288603056610784,-0.3012121566579363,0.10917896186857423,2.4140212602648146,3891,-0.2235389984430337,-0.3012121566579363,0.05886464562933691,-0.2844538565154846,0.0018368852408514602,0.0,-0.04986774576020181,-0.19324338096530846,0.9478314622424822,-0.19324338096530846,0.04172553583501437,-0.19324338096530846,0.10741389375364857,0.04117402122351351,313
V3_M200_S20_YBC60_RD20_RT0_RF60,200,20,0.6,-0.2,0.0,60,0.03482576221242417,-0.2961636716906927,0.1175895815094955,2.540588468224854,3896,-0.18680400144239417,-0.2961636716906927,-0.0029316419235710933,-0.29455437556226083,0.0018368852408510161,0.0,0.016511547329711496,-0.12366124387087518,1.0786651596211292,-0.12366124387087518,0.04588605973900273,-0.12366124387087518,0.1039112667834209,0.03999400769889474,276
V3_M200_S20_YBC60_RD20_RT15_RF40,200,20,0.6,-0.2,0.15,40,0.02200896031804489,-0.45443653552994645,0.04843131790092292,1.8093180282654884,6728,-0.31904987912345484,-0.3836518744218348,-0.08111379555565412,-0.4210928593101977,0.0018368852408532366,0.0,-0.0796739496335408,-0.20095942910328557,0.9744481623834866,-0.20095942910328557,0.0425927773363024,-0.20095942910328557,0.22066549912434325,0.05268390743132916,348
V3_M200_S20_YBC60_RD20_RT15_RF60,200,20,0.6,-0.2,0.15,60,0.023025016961293554,-0.4375399782378836,0.0526238014958606,1.8589552042755484,6598,-0.2937223669039135,-0.3828651010394434,-0.05386287214461305,-0.3912026227464154,0.0018368852408512382,0.0,-0.11235702897412769,-0.22804237352615342,0.899534757884737,-0.22804237352615342,0.04012310403453068,-0.22804237352615342,0.20884413309982486,0.050508996090165355,307
V3_M200_S20_YBC60_RD20_RT25_RF40,200,20,0.6,-0.2,0.25,40,0.008483679883134698,-0.6589921488267221,0.012873719206274534,1.258716803367096,8958,-0.5379631171079374,-0.6011278883572504,-0.11753210213685528,-0.47856795311704825,0.0018368852408514602,0.0,-0.06881781199795978,-0.26301722620814494,1.052401855432541,-0.26301722620814494,0.045070995624185706,-0.26301722620814494,0.21818447168709865,0.06273732970758138,365
V3_M200_S20_YBC60_RD20_RT25_RF60,200,20,0.6,-0.2,0.25,60,0.016363895860988187,-0.5951361552689063,0.027496053997247614,1.5559575178076503,8207,-0.42351767658859885,-0.5173112468818551,-0.1342150635890943,-0.4700607912520698,0.0018368852408530145,0.0,-0.05728807548500514,-0.25406572897237245,1.0725816297995046,-0.25406572897237245,0.045698125264320044,-0.25406572897237245,0.20636310566258026,0.059014901070053395,326
V3_M200_S20_YBC60_RD25_RT0_RF40,200,20,0.6,-0.25,0.0,40,0.024378399306352883,-0.31182898544200655,0.07817874682751946,1.927112615059719,3010,-0.23533593164612365,-0.31182898544200655,0.18028823533224347,-0.10354783483194108,0.0018368852408516823,0.0,0.007454888029104545,-0.2417743306922694,0.4165069657526945,-0.2417743306922694,0.02157838976863702,-0.2417743306922694,0.06042031523642732,0.02530937224965988,283
V3_M200_S20_YBC60_RD25_RT0_RF60,200,20,0.6,-0.25,0.0,60,0.02688266695347985,-0.3070231772333023,0.08755908005294374,2.059629940246744,2692,-0.1991590570817211,-0.3070231772333023,0.1630401474434855,-0.10354783483194097,0.001836885240850572,0.0,0.043339132882172615,-0.1909084433360697,0.4669611184885951,-0.1909084433360697,0.02377295026372117,-0.1909084433360697,0.05735551663747811,0.024260015782016184,250
V3_M200_S20_YBC60_RD25_RT15_RF40,200,20,0.6,-0.25,0.15,40,0.015228169217939458,-0.43748422367852824,0.03480849912688373,1.50928903588955,7864,-0.3785246194725511,-0.43748422367852824,0.1824454316111559,-0.13168553794341664,0.0018368852408516823,0.0,0.06542367240752789,-0.23521621563549255,0.40241077139906833,-0.23521621563549255,0.02095214321752925,-0.23521621563549255,0.14827787507297138,0.03180875164422552,314
V3_M200_S20_YBC60_RD25_RT15_RF60,200,20,0.6,-0.25,0.15,60,0.01672363845226732,-0.4367661678107211,0.03828968378227214,1.5710274984108865,7740,-0.35540923297597027,-0.4367661678107211,0.2466025148072193,-0.1059601441609388,0.0018368852408516823,0.0,0.014207152849072813,-0.25587021818844835,0.33499477477488715,-0.25587021818844835,0.017872893025955516,-0.25587021818844835,0.13747810858143608,0.02985797160830821,274
V3_M200_S20_YBC60_RD25_RT25_RF40,200,20,0.6,-0.25,0.25,40,0.007003480479446322,-0.6033019596099038,0.011608582349002788,1.2093545997423487,9262,-0.5404814709247139,-0.6033019596099038,0.22281440807001496,-0.14585402734596942,0.0018368852408519043,0.0,0.017669856503825576,-0.29102137935030215,0.43086946265205706,-0.29102137935030215,0.022210479111501424,-0.29102137935030215,0.14652656158785757,0.04045058123308917,328
