fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,DotCom_MDD,ActualEra_CAGR,Cycle22_Capture,TradeCount
60,100,0.65,110,30,-0.2,0.1992827065195364,-0.6670294343450794,-0.6670294343450794,0.289803298810259,0.0969898139677526,23.0
60,100,0.65,110,30,-0.18,0.21350316355936583,-0.6670294343450794,-0.6670294343450794,0.30623443654901394,0.09698981396775264,23.0
60,100,0.65,110,40,-0.22,0.2689176371288562,-0.6543914399127433,-0.6293412613235561,0.4062307144172417,0.6956986077649454,20.0
60,100,0.65,110,40,-0.2,0.26723335874415355,-0.6293412613235561,-0.6293412613235561,0.40311504032435574,0.6956986077649452,20.0
60,100,0.65,110,40,-0.18,0.2179578511322704,-0.6293412613235561,-0.6293412613235561,0.31319489479927265,0.1146112521521874,21.0
60,100,0.65,110,50,-0.22,0.2612519091116825,-0.6775655350453056,-0.6775655350453056,0.40623071441724146,0.6956986077649454,22.0
60,100,0.65,110,50,-0.2,0.2658926372503425,-0.6775655350453056,-0.6775655350453056,0.40311504032435597,0.695698607764945,22.0
60,100,0.65,110,50,-0.18,0.26793651263179274,-0.6775655350453056,-0.6775655350453056,0.4069002834618134,0.6956986077649452,22.0
60,100,0.65,120,30,-0.22,0.2754386523016099,-0.6543914399127437,-0.5738063663103501,0.40623071441724146,0.6956986077649452,21.0
60,100,0.65,120,30,-0.2,0.27565126067921786,-0.5813206453214195,-0.5738063663103501,0.4083906802828481,0.6956986077649454,21.0
60,100,0.65,120,30,-0.18,0.23135499975085794,-0.5804007047324975,-0.5738063663103501,0.3181324396627998,0.11461125215218744,22.0
60,100,0.65,120,40,-0.22,0.2776900577893333,-0.6543914399127435,-0.5974491411294567,0.4062307144172417,0.6956986077649455,21.0
60,100,0.65,120,40,-0.2,0.27936181883390043,-0.5813206453214192,-0.538720711560218,0.4083906802828483,0.6956986077649452,21.0
60,100,0.65,120,40,-0.18,0.22229944966475212,-0.5949426701831806,-0.538720711560218,0.3050628880313686,0.11461125215218736,22.0
