strategy,fast_ma,full_ma,starter_w,exit_ma,exit_slope_lb,exit_dd,CAGR,MDD,Calmar,Final,MaxUnderwaterDays,DotCom_Return,DotCom_MDD,GFC_Return,GFC_MDD,COVID_Return,COVID_MDD,2022_Bear_Return,2022_Bear_MDD,Actual_TQQQ_Era_Return,Actual_TQQQ_Era_MDD,ActualEra_CAGR,ActualEra_MDD,InvestedDayPct,AvgWeight,TradeCount,Cycle22_TroughDate,Cycle22_TroughPx,Cycle22_PeakDate,Cycle22_PeakPx,Cycle22_TheoreticalMult,Cycle22_PortfolioMult,Cycle22_Capture,Cycle22_First25Date,Cycle22_First75Date,Cycle22_WeightAtPeak,Cycle22_MaxWeight,Cycle22_ExitCountBeforePeak
BH_A25_F80_M100_W65_X120S40D22,80,100,0.65,120,40,-0.22,0.28905928882535314,-0.6338725303315631,0.45602116355184746,1008.02099072627,1087,-0.4538960758012922,-0.5774857729555078,-0.21111775116637288,-0.5643134086518344,1.1538145054541165,-0.14723087963306425,-0.43652614187348593,-0.6338725303315631,308.69830925557704,-0.6338725303315631,0.42143607644936454,-0.6338725303315631,0.7494162288382954,0.746362411941635,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.248656514362066,0.610022803089653,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W65_X120S50D18,80,100,0.65,120,50,-0.18,0.2901101835613862,-0.5963715879159699,0.4864587606783564,1030.6446054436392,1088,-0.47529843346039957,-0.5940445270727501,-0.16700451738661726,-0.5643134086518344,1.153814505454116,-0.14723087963306436,-0.37881181433223243,-0.5963715879159699,311.1121440862805,-0.5963715879159699,0.42211288544369996,-0.5963715879159699,0.7441622883829538,0.741168096570262,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.248656514362071,0.6100228030896534,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W65_X120S50D20,80,100,0.65,120,50,-0.2,0.2875286567734989,-0.6034331119428601,0.476488033359239,975.9234351257556,1088,-0.47529843346039957,-0.5940445270727501,-0.17580034536816724,-0.5643134086518344,1.1538145054541156,-0.14723087963306447,-0.35792133714268215,-0.5827976173701013,297.6948245135763,-0.6034331119428601,0.41828671303930576,-0.6034331119428601,0.7451838879159369,0.742189696103245,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.248656514362071,0.6100228030896534,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W65_X120S50D22,80,100,0.65,120,50,-0.22,0.28784550640887985,-0.6338725303315619,0.45410629524885,982.4859333935016,1087,-0.4538960758012922,-0.5774857729555078,-0.23110161423876496,-0.5730360211176696,1.1538145054541147,-0.14723087963306436,-0.43652614187348404,-0.6338725303315619,308.6983092555773,-0.6338725303315619,0.42143607644936454,-0.6338725303315619,0.7518972562755399,0.7488434393788795,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.2486565143620725,0.6100228030896536,2023-02-03,2023-02-16,1.0,1.0,0
BH_A25_F80_M100_W80_X100S30D18,80,100,0.8,100,30,-0.18,0.22412547415922623,-0.6768369597454346,0.33113657718030376,246.654229965131,1217,-0.5751134764168595,-0.6768369597454346,-0.1609697161543434,-0.5370751009365847,1.133809649547668,-0.14723087963306447,-0.27355504943911924,-0.5279790752199356,90.57875066007527,-0.5756620766331574,0.31911857289717127,-0.5756620766331574,0.7072387624051372,0.7054054902855716,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7675833235654512,0.07493504076757086,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X100S30D20,80,100,0.8,100,30,-0.2,0.2121534288496545,-0.6768369597454346,0.3134483508841592,188.72656606113375,1217,-0.5751134764168595,-0.6768369597454346,-0.21079991463089343,-0.5645312519475085,1.1338096495476675,-0.14723087963306425,-0.3617575111366417,-0.5852902417525103,73.49544135463374,-0.607116466954521,0.3025253654616926,-0.607116466954521,0.7094279042615295,0.7075946321419639,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7675833235654508,0.07493504076757082,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X100S30D22,80,100,0.8,100,30,-0.22,0.2255602671471273,-0.6768369597454346,0.3332564274149019,254.6507039940367,1217,-0.5751134764168595,-0.6768369597454346,-0.19446028746527322,-0.5643134086518344,1.1338096495476693,-0.14723087963306436,-0.43989268227711986,-0.6360600016787117,97.47856434391328,-0.6360600016787117,0.32500672063471114,-0.6360600016787117,0.7148277875072971,0.7129945153877316,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2536204240701223,0.12238423465012119,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X100S40D18,80,100,0.8,100,40,-0.18,0.23685295303636522,-0.5909093606819167,0.40082789137581776,326.91848999127336,1088,-0.4621380606106943,-0.5909093606819167,-0.19446028746527189,-0.5643134086518344,1.1338096495476688,-0.14723087963306436,-0.2735550494391191,-0.5279790752199354,98.8707830010686,-0.5804007047324975,0.3261476861228563,-0.5804007047324975,0.7018388791593695,0.700005607039804,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9276298188360483,0.09055952123713175,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X100S40D20,80,100,0.8,100,40,-0.2,0.2868929088898988,-0.6071164669545206,0.47255003694602493,962.8831325019157,1088,-0.4621380606106943,-0.5909093606819167,-0.19446028746527189,-0.5643134086518344,1.1338096495476693,-0.14723087963306436,-0.36175751113664034,-0.5852902417525097,293.15250383682786,-0.6071164669545206,0.41695476540421983,-0.6071164669545206,0.7450379451255108,0.7432046730059453,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058618,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X100S40D22,80,100,0.8,100,40,-0.22,0.2886033167598574,-0.6360600016787117,0.45373599345685234,998.3543525810323,1088,-0.4621380606106943,-0.5909093606819167,-0.19446028746527189,-0.5643134086518344,1.133809649547668,-0.14723087963306436,-0.43989268227711986,-0.6360600016787117,303.9886560636388,-0.6360600016787117,0.4201011711703073,-0.6360600016787117,0.75,0.7481667278804345,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058619,0.6057948807947819,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X100S50D18,80,100,0.8,100,50,-0.18,0.23162784992653185,-0.5987831130253229,0.3868309658170606,291.3150478489986,1088,-0.4621380606106943,-0.5909093606819167,-0.1555140323271792,-0.5643134086518344,1.1338096495476697,-0.14723087963306436,-0.38252317572930716,-0.5987831130253229,83.88997532065454,-0.5987831130253229,0.312998661690137,-0.5987831130253229,0.7034442498540572,0.7016109777344917,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9276298188360452,0.09055952123713144,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X100S50D20,80,100,0.8,100,50,-0.2,0.292126865798483,-0.6071164669545214,0.48117104657674525,1075.4371415304818,1088,-0.4621380606106943,-0.5909093606819167,-0.100298575605267,-0.5643134086518344,1.1338096495476684,-0.14723087963306436,-0.3617575111366407,-0.5852902417525097,293.15250383682724,-0.6071164669545214,0.4169547654042196,-0.6071164669545214,0.7456217162872154,0.7437884441676499,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058617,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X100S50D22,80,100,0.8,100,50,-0.22,0.2873899636881634,-0.6360600016787117,0.45182838557631955,973.064169275222,1088,-0.4621380606106943,-0.5909093606819167,-0.21486611525321753,-0.5730360211176696,1.1338096495476688,-0.14723087963306436,-0.43989268227711975,-0.6360600016787117,303.9886560636393,-0.6360600016787117,0.42010117117030754,-0.6360600016787117,0.7524810274372447,0.750647755317679,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058618,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X110S30D18,80,100,0.8,110,30,-0.18,0.23815123680171846,-0.5821658802968468,0.40907797049233624,336.3947576725153,1087,-0.45064235558853816,-0.5821658802968468,-0.11497391277640523,-0.5236193833854152,1.1338096495476688,-0.14723087963306436,-0.27355504943911846,-0.5279790752199351,90.57875066007546,-0.5756620766331573,0.3191185728971715,-0.5756620766331573,0.699357851722125,0.6975245796025593,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.767583323565453,0.07493504076757103,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X110S30D20,80,100,0.8,110,30,-0.2,0.2236419409049477,-0.6071164669545205,0.3683674436089721,244.01428620251662,1087,-0.45064235558853816,-0.5821658802968468,-0.21079991463089554,-0.5645312519475085,1.1338096495476684,-0.14723087963306436,-0.36175751113664,-0.5852902417525093,73.49544135463405,-0.6071164669545205,0.30252536546169284,-0.6071164669545205,0.7021307647402218,0.7002974926206562,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7675833235654526,0.07493504076757099,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X110S30D22,80,100,0.8,110,30,-0.22,0.23717584613944176,-0.6360600016787117,0.37288281846599225,329.25099556966876,1087,-0.45064235558853816,-0.5821658802968468,-0.19446028746527022,-0.5643134086518344,1.1338096495476684,-0.14723087963306436,-0.43989268227712,-0.6360600016787117,97.47856434391296,-0.6360600016787117,0.3250067206347107,-0.6360600016787117,0.7075306479859895,0.7056973758664239,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.253620424070121,0.12238423465012106,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X110S40D18,80,100,0.8,110,40,-0.18,0.23781367283258747,-0.5821658802968468,0.4084981289376253,333.90570781058136,1087,-0.45064235558853816,-0.5821658802968468,-0.19446028746527022,-0.5643134086518344,1.1338096495476693,-0.14723087963306436,-0.2735550494391181,-0.5279790752199348,98.87078300106845,-0.5804007047324975,0.3261476861228563,-0.5804007047324975,0.7016929363689434,0.6998596642493778,17,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9276298188360437,0.09055952123713129,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X110S40D20,80,100,0.8,110,40,-0.2,0.2878924969898049,-0.6071164669545205,0.47419648891086846,983.4628010960917,1087,-0.45064235558853816,-0.5821658802968468,-0.19446028746527022,-0.5643134086518344,1.133809649547668,-0.14723087963306436,-0.361757511136641,-0.58529024175251,293.1525038368277,-0.6071164669545205,0.41695476540421983,-0.6071164669545205,0.7448920023350847,0.743058730215519,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058617,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X110S40D22,80,100,0.8,110,40,-0.22,0.2896042334111457,-0.6360600016787117,0.45530961331763065,1019.6921463611415,1087,-0.45064235558853816,-0.5821658802968468,-0.19446028746527022,-0.5643134086518344,1.1338096495476684,-0.14723087963306436,-0.43989268227712,-0.6360600016787117,303.9886560636388,-0.6360600016787117,0.4201011711703073,-0.6360600016787117,0.7498540572095739,0.7480207850900082,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058619,0.6057948807947819,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X110S50D18,80,100,0.8,110,50,-0.18,0.2952183722657349,-0.5987831130253216,0.4930305578829017,1147.7633673763005,1087,-0.45064235558853816,-0.5821658802968468,-0.1002985756052669,-0.5643134086518344,1.1338096495476702,-0.14723087963306436,-0.3825231757293054,-0.5987831130253216,306.3657831546635,-0.5987831130253216,0.42077734455681326,-0.5987831130253216,0.7446001167542323,0.7427668446346668,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058616,0.6057948807947817,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X110S50D20,80,100,0.8,110,50,-0.2,0.293130519350149,-0.6071164669545206,0.48282419487084605,1098.422423149299,1087,-0.45064235558853816,-0.5821658802968468,-0.1002985756052669,-0.5643134086518344,1.1338096495476688,-0.14723087963306425,-0.3617575111366409,-0.5852902417525098,293.1525038368277,-0.6071164669545206,0.41695476540421983,-0.6071164669545206,0.7454757734967893,0.7436425013772237,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058616,0.6057948807947817,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X110S50D22,80,100,0.8,110,50,-0.22,0.2883899378730792,-0.6360600016787119,0.45340052371152145,993.861436823689,1087,-0.45064235558853816,-0.5821658802968468,-0.21486611525321964,-0.5730360211176696,1.1338096495476702,-0.14723087963306425,-0.4398926822771202,-0.6360600016787119,303.9886560636398,-0.6360600016787119,0.42010117117030754,-0.6360600016787119,0.7523350846468184,0.7505018125272529,16,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058616,0.6057948807947817,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S30D18,80,100,0.8,120,30,-0.18,0.23818491935137276,-0.6177352116007586,0.38557769555365956,336.644096519324,1094,-0.4974080052494372,-0.6177352116007586,-0.11228466763053535,-0.5236193833854152,1.133809649547668,-0.14723087963306436,-0.2735550494391191,-0.5279790752199355,98.87078300106835,-0.5804007047324975,0.3261476861228563,-0.5804007047324975,0.7000875656742557,0.6983854459702399,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9276298188360454,0.09055952123713147,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X120S30D20,80,100,0.8,120,30,-0.2,0.28272687701284793,-0.6177352116007586,0.45768295493502464,881.4922537419877,1094,-0.4974080052494372,-0.6177352116007586,-0.21079991463089454,-0.5645312519475085,1.1338096495476688,-0.14723087963306447,-0.3617575111366407,-0.5852902417525097,293.1525038368278,-0.6071164669545206,0.41695476540421983,-0.6071164669545206,0.7441622883829538,0.7424601686789382,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058618,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S30D22,80,100,0.8,120,30,-0.22,0.28780374824806043,-0.6360600016787111,0.4524789288565214,981.6186247269716,1092,-0.4711544093824569,-0.597767075670159,-0.19446028746527233,-0.5643134086518344,1.1338096495476693,-0.14723087963306436,-0.439892682277119,-0.6360600016787111,303.9886560636396,-0.6360600016787111,0.42010117117030754,-0.6360600016787111,0.7494162288382954,0.7476786982918688,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058619,0.6057948807947819,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S40D18,80,100,0.8,120,40,-0.18,0.2255144187998841,-0.6177352116007586,0.3650664792371165,254.39136056790133,1094,-0.4974080052494372,-0.6177352116007586,-0.21079991463089454,-0.5645312519475085,1.1338096495476693,-0.14723087963306436,-0.3825231757293066,-0.5987831130253225,83.88997532065449,-0.5987831130253225,0.312998661690137,-0.5987831130253225,0.7021307647402218,0.700428645036206,19,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9276298188360452,0.09055952123713144,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W80_X120S40D20,80,100,0.8,120,40,-0.2,0.28272687701284793,-0.6177352116007586,0.45768295493502464,881.4922537419877,1094,-0.4974080052494372,-0.6177352116007586,-0.21079991463089454,-0.5645312519475085,1.1338096495476688,-0.14723087963306447,-0.3617575111366407,-0.5852902417525097,293.1525038368278,-0.6071164669545206,0.41695476540421983,-0.6071164669545206,0.7441622883829538,0.7424601686789382,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058618,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S40D22,80,100,0.8,120,40,-0.22,0.28780374824806043,-0.6360600016787111,0.4524789288565214,981.6186247269716,1092,-0.4711544093824569,-0.597767075670159,-0.19446028746527233,-0.5643134086518344,1.1338096495476693,-0.14723087963306436,-0.439892682277119,-0.6360600016787111,303.9886560636396,-0.6360600016787111,0.42010117117030754,-0.6360600016787111,0.7494162288382954,0.7476786982918688,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058619,0.6057948807947819,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S50D18,80,100,0.8,120,50,-0.18,0.28833612418040633,-0.6177352116007586,0.4667632972276762,992.731412387439,1094,-0.4974080052494372,-0.6177352116007586,-0.14941559073079635,-0.5643134086518344,1.1338096495476697,-0.14723087963306447,-0.38252317572930605,-0.5987831130253222,306.3657831546632,-0.5987831130253222,0.42077734455681326,-0.5987831130253222,0.7441622883829538,0.7424601686789382,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058619,0.6057948807947819,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S50D20,80,100,0.8,120,50,-0.2,0.2857581473077697,-0.6177352116007586,0.4625900255342006,940.0232097633339,1094,-0.4974080052494372,-0.6177352116007586,-0.15839714501755975,-0.5643134086518344,1.1338096495476697,-0.14723087963306436,-0.36175751113664034,-0.5852902417525095,293.1525038368282,-0.6071164669545203,0.41695476540421983,-0.6071164669545203,0.7451838879159369,0.7434817682119211,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058618,0.6057948807947818,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W80_X120S50D22,80,100,0.8,120,50,-0.22,0.28659114805267594,-0.6360600016787114,0.4505725046321019,956.752388714111,1092,-0.4711544093824569,-0.597767075670159,-0.21486611525321875,-0.5730360211176697,1.1338096495476666,-0.14723087963306436,-0.4398926822771192,-0.6360600016787114,303.98865606363916,-0.6360600016787114,0.42010117117030754,-0.6360600016787114,0.7518972562755399,0.7501597257291134,18,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.205348569058621,0.6057948807947823,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W100_X100S30D18,80,100,1.0,100,30,-0.18,0.22281261915195594,-0.6950644782928588,0.3205639564536572,239.54969199933936,1219,-0.5900489160559569,-0.6950644782928588,-0.13789418314954216,-0.5370751009365846,1.1072031578673327,-0.14723087963306436,-0.2793622587355674,-0.5317524159257723,88.71390114077819,-0.580953150009877,0.3174556482883306,-0.580953150009877,0.7072387624051372,0.7072387624051372,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7534532421312958,0.07355559674395765,2023-02-03,2023-02-03,0.0,1.0000000000000002,1
BH_A25_F80_M100_W100_X100S30D20,80,100,1.0,100,30,-0.2,0.2108534136696436,-0.6950644782928588,0.3033580628196087,183.2905552782484,1219,-0.5900489160559569,-0.6950644782928588,-0.1890948427545166,-0.5645312519475085,1.1072031578673305,-0.14723087963306436,-0.3668596289390341,-0.5886054363334112,71.97846512380855,-0.6120153352558855,0.3008833588002988,-0.6120153352558855,0.7094279042615295,0.7094279042615295,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.753453242131297,0.07355559674395776,2023-02-03,2023-02-03,0.0,1.0000000000000002,1
BH_A25_F80_M100_W100_X100S30D22,80,100,1.0,100,30,-0.22,0.22424587334730783,-0.6950644782928588,0.32262600140072756,247.31583852346662,1219,-0.5900489160559569,-0.6950644782928588,-0.17230583299424107,-0.5643134086518344,1.10720315786733,-0.14723087963306436,-0.44437018662205063,-0.6389693422143836,95.47321155132576,-0.6389693422143836,0.32333637323160835,-0.6389693422143836,0.7148277875072971,0.7148277875072971,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2356049564600533,0.12062548122445188,2023-02-03,2023-02-03,0.0,1.0000000000000002,1
BH_A25_F80_M100_W100_X100S40D18,80,100,1.0,100,40,-0.18,0.2355264480114072,-0.6139834944376654,0.383603875584833,317.50204972105786,1094,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,1.1072031578673305,-0.14723087963306436,-0.2793622587355663,-0.5317524159257714,96.83707998231135,-0.5809531500098778,0.3244759003808302,-0.5809531500098778,0.7018388791593695,0.7018388791593695,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9122203238764952,0.08905517493680032,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X100S40D20,80,100,1.0,100,40,-0.2,0.28551273681201805,-0.6139834944376654,0.46501695794528347,935.1485999441402,1094,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,1.1072031578673305,-0.14723087963306425,-0.36685962893903445,-0.5886054363334112,287.162575480889,-0.6120153352558859,0.41516850524731064,-0.6120153352558859,0.7450379451255108,0.7450379451255108,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W100_X100S40D22,80,100,1.0,100,40,-0.22,0.2872213102968719,-0.6389693422143832,0.4495071849636647,969.5981200111395,1094,-0.4810447664816452,-0.6139834944376654,-0.17230583299424085,-0.5643134086518347,1.1072031578673323,-0.14723087963306436,-0.44437018662204975,-0.6389693422143832,297.7780674221485,-0.6389693422143832,0.41831094454996953,-0.6389693422143832,0.75,0.75,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0000000000000002,0
BH_A25_F80_M100_W100_X100S50D18,80,100,1.0,100,50,-0.18,0.23030694874115265,-0.6139834944376654,0.37510283391589533,282.92411606671163,1094,-0.4810447664816452,-0.6139834944376654,-0.1322884537106258,-0.5643134086518347,1.107203157867331,-0.14723087963306436,-0.3874592925699254,-0.6019904454379608,82.16133162843494,-0.6019904454379608,0.3113434520442715,-0.6019904454379608,0.7034442498540572,0.7034442498540572,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.9122203238764974,0.08905517493680053,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X100S50D20,80,100,1.0,100,50,-0.2,0.2907410803854662,-0.6139834944376654,0.4735324044040465,1044.460644582077,1094,-0.4810447664816452,-0.6139834944376654,-0.07555442713671445,-0.5643134086518347,1.10720315786733,-0.14723087963306436,-0.36685962893903523,-0.5886054363334119,287.16257548088913,-0.6120153352558853,0.41516850524731064,-0.6120153352558853,0.7456217162872154,0.7456217162872154,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661191,0.6001717370995873,2023-02-03,2023-02-03,1.0,1.0000000000000002,0
BH_A25_F80_M100_W100_X100S50D22,80,100,1.0,100,50,-0.22,0.28600925852695513,-0.6389693422143838,0.4476102993232416,945.0363858686835,1094,-0.4810447664816452,-0.6139834944376654,-0.1932728745568021,-0.5730360211176697,1.107203157867331,-0.14723087963306436,-0.44437018662205097,-0.6389693422143838,297.77806742214767,-0.6389693422143838,0.4183109445499693,-0.6389693422143838,0.7524810274372447,0.7524810274372447,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0
BH_A25_F80_M100_W100_X110S30D18,80,100,1.0,110,30,-0.18,0.23682333938817135,-0.6057331767322209,0.3909697346705922,326.70536646395675,1092,-0.4699531538440138,-0.6057331767322209,-0.09063337456336906,-0.5236193833854152,1.1072031578673305,-0.14723087963306436,-0.2793622587355675,-0.5317524159257723,88.71390114077803,-0.5809531500098775,0.3174556482883304,-0.5809531500098775,0.699357851722125,0.699357851722125,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7534532421312958,0.07355559674395765,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X110S30D20,80,100,1.0,110,30,-0.2,0.22232960447936478,-0.6120153352558859,0.36327456465842956,236.98578820851662,1092,-0.4699531538440138,-0.6057331767322209,-0.18909484275451627,-0.5645312519475085,1.1072031578673305,-0.14723087963306436,-0.3668596289390347,-0.5886054363334116,71.97846512380835,-0.6120153352558859,0.3008833588002986,-0.6120153352558859,0.7021307647402218,0.7021307647402218,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.7534532421312963,0.07355559674395769,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X110S30D22,80,100,1.0,110,30,-0.22,0.23584899481679145,-0.6389693422143836,0.3691084677074548,319.76737066434976,1092,-0.4699531538440138,-0.6057331767322209,-0.17230583299424052,-0.5643134086518344,1.1072031578673305,-0.14723087963306425,-0.4443701866220504,-0.6389693422143836,95.47321155132582,-0.6389693422143836,0.32333637323160835,-0.6389693422143836,0.7075306479859895,0.7075306479859895,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,2.2356049564600533,0.12062548122445188,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X110S40D18,80,100,1.0,110,40,-0.18,0.23648613745100233,-0.6057331767322209,0.390413050721088,324.288010281248,1092,-0.4699531538440138,-0.6057331767322209,-0.17230583299424052,-0.5643134086518344,1.1072031578673314,-0.14723087963306436,-0.2793622587355682,-0.5317524159257727,96.83707998231127,-0.5809531500098776,0.3244759003808302,-0.5809531500098776,0.7016929363689434,0.7016929363689434,12,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,1.912220323876498,0.0890551749368006,2023-02-03,2023-02-03,0.0,1.0,1
BH_A25_F80_M100_W100_X110S40D20,80,100,1.0,110,40,-0.2,0.2865112528696623,-0.6120153352558855,0.4681439113774348,955.1354993128639,1092,-0.4699531538440138,-0.6057331767322209,-0.17230583299424052,-0.5643134086518344,1.1072031578673323,-0.14723087963306436,-0.3668596289390351,-0.5886054363334117,287.16257548088913,-0.6120153352558855,0.41516850524731064,-0.6120153352558855,0.7448920023350847,0.7448920023350847,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.147748929661192,0.6001717370995874,2023-02-03,2023-02-03,1.0,1.0000000000000002,0
BH_A25_F80_M100_W100_X110S40D22,80,100,1.0,110,40,-0.22,0.28822115348104793,-0.6389693422143836,0.4510719598567931,990.3213078060231,1092,-0.4699531538440138,-0.6057331767322209,-0.17230583299424052,-0.5643134086518344,1.1072031578673305,-0.14723087963306425,-0.4443701866220504,-0.6389693422143836,297.7780674221481,-0.6389693422143836,0.41831094454996953,-0.6389693422143836,0.7498540572095739,0.7498540572095739,11,2022-12-28,7.757497787475586,2026-06-02,87.22000122070312,11.243316287053162,7.14774892966119,0.6001717370995872,2023-02-03,2023-02-03,1.0,1.0,0
